
[Name]
surface_body

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
2.48497680e-01, 3.28154474e-01, 3.49999988e-03, -1.70021391e+00, 2.96263278e-01, -3.00537534e-02
2.48835951e-01, 3.28345299e-01, 3.49999988e-03, -1.75463533e+00, 2.64343500e-01, -2.25819964e-02
2.52171457e-01, 3.28182817e-01, 3.49999988e-03, -2.16881895e+00, 2.61923045e-01, 1.34209599e-02
2.52614528e-01, 3.28439295e-01, 3.49999988e-03, -2.23784423e+00, 2.33321249e-01, 1.71116535e-02
2.50179917e-01, 3.71934444e-01, 3.49999988e-03, -1.89641488e+00, 2.77727246e-01, 8.82247556e-03
2.49690250e-01, 3.71678323e-01, 3.49999988e-03, -1.86526299e+00, 2.53852874e-01, 1.20386751e-02
2.17573375e-01, 3.07989866e-01, 3.49999988e-03, 9.76179063e-01, 1.72704220e+00, -7.56755829e-01
2.85152465e-01, 3.71849865e-01, 3.49999988e-03, -1.53445983e+00, 5.03375769e-01, -1.94288120e-01
2.30627552e-01, 3.05202305e-01, 3.49999988e-03, 2.61155874e-01, 1.85577738e+00, -7.18941629e-01
2.90271044e-01, 3.60522479e-01, 3.49999988e-03, -1.50422835e+00, 2.37453446e-01, -1.05042018e-01
2.80164719e-01, 3.54305744e-01, 3.49999988e-03, -1.86811006e+00, 6.38529584e-02, -3.60302813e-02
2.19507426e-01, 3.57373744e-01, 3.49999988e-03, 3.28727508e+00, 4.78558064e-01, 3.22801799e-01
2.71199197e-01, 3.31573874e-01, 3.49999988e-03, -2.12291598e+00, 2.59909004e-01, 1.44548193e-01
2.65724510e-01, 3.72013777e-01, 3.49999988e-03, -2.23554945e+00, 3.80780190e-01, -1.46310940e-01
2.29250818e-01, 3.35905313e-01, 3.49999988e-03, 2.67619586e+00, 4.18716192e-01, -4.58321333e-01
2.74949193e-01, 3.40164900e-01, 3.49999988e-03, -2.06597137e+00, 7.35857859e-02, 6.98537380e-02
2.41035432e-01, 3.73794675e-01, 3.49999988e-03, -2.80137002e-01, 7.58412898e-01, 3.05964112e-01
2.68660724e-01, 3.34149688e-01, 3.49999988e-03, -2.36479211e+00, 1.27762869e-01, 9.36783925e-02
2.71433324e-01, 3.55509847e-01, 3.49999988e-03, -2.22156096e+00, 7.54571473e-03, -1.43272802e-02
2.65049905e-01, 3.66360754e-01, 3.49999988e-03, -2.60966921e+00, 8.88336524e-02, -6.36453852e-02
2.32290149e-01, 3.62280309e-01, 3.49999988e-03, 3.07938409e+00, 1.38426051e-01, 1.81550100e-01
2.36904576e-01, 3.32802802e-01, 3.49999988e-03, 1.24355769e+00, 2.35192850e-01, -1.74507931e-01
2.38766909e-01, 3.31582099e-01, 3.49999988e-03, 6.33745432e-01, 2.52026528e-01, -1.53276980e-01
2.43490577e-01, 3.71544540e-01, 3.49999988e-03, -7.15953290e-01, 4.07862067e-01, 1.32154480e-01
2.70347357e-01, 3.42804104e-01, 3.49999988e-03, -2.29998922e+00, 8.23043752e-03, 1.52010396e-02
2.54969299e-01, 3.71057481e-01, 3.49999988e-03, -2.48606849e+00, 1.88216150e-01, -3.43463831e-02
2.59555727e-01, 3.23622167e-01, 3.49999988e-03, -1.99443460e+00, 6.83392525e-01, 9.60884020e-02
2.27747604e-01, 3.45203340e-01, 3.49999988e-03, 4.41290426e+00, 7.41294399e-02, -1.34582639e-01
2.69646943e-01, 3.65731299e-01, 3.49999988e-03, -2.29703212e+00, 1.44351497e-01, -1.03468798e-01
2.63427705e-01, 3.29155266e-01, 3.49999988e-03, -2.40173888e+00, 2.93252379e-01, 1.19359948e-01
2.81542689e-01, 3.61594617e-01, 3.49999988e-03, -1.77250564e+00, 1.71751261e-01, -1.09299652e-01
2.72948742e-01, 3.58362466e-01, 3.49999988e-03, -2.16922069e+00, 3.72535065e-02, -4.46148664e-02
2.02920020e-01, 3.33051503e-01, 3.49999988e-03, 2.29056787e+00, 1.17988753e+00, -4.24567997e-01
2.63123095e-01, 3.30503851e-01, 3.49999988e-03, -2.51311278e+00, 2.06708014e-01, 9.73201096e-02
2.71574557e-01, 3.47456813e-01, 3.49999988e-03, -2.18651867e+00, 2.53127585e-03, 5.06944908e-03
2.26574540e-01, 3.53124589e-01, 3.49999988e-03, 4.39791727e+00, 8.81030262e-02, 1.05039537e-01
2.73250550e-01, 3.59335810e-01, 3.49999988e-03, -2.16219783e+00, 4.99432683e-02, -5.46826348e-02
2.57501721e-01, 3.27497274e-01, 3.49999988e-03, -2.35520482e+00, 3.54837060e-01, 7.52497017e-02
2.65878975e-01, 3.26172829e-01, 3.49999988e-03, -2.09417558e+00, 5.01439273e-01, 1.56861439e-01
6.52559578e-01, 1.88107286e-02, 3.49999988e-03, -1.11366063e-02, 2.06096816e+00, 1.18583790e-03
2.77570635e-01, 3.56877506e-01, 3.49999988e-03, -1.97017074e+00, 6.12851121e-02, -5.22597991e-02
2.26602644e-01, 3.45838636e-01, 3.49999988e-03, 4.30038309e+00, 1.05160542e-01, -1.42614529e-01
2.68359929e-01, 3.65447044e-01, 3.49999988e-03, -2.38470387e+00, 1.11465529e-01, -8.53311643e-02
9.93400872e-01, 3.51041257e-01, 3.49999988e-03, 7.69514358e-03, 1.74721098e+00, -1.17103546e-03
2.79782891e-01, 4.05653566e-01, 3.49999988e-03, -9.11022902e-01, 1.83404827e+00, 1.89641509e-02
2.67969161e-01, 3.64793926e-01, 3.49999988e-03, -2.43414927e+00, 8.69548321e-02, -7.18101263e-02
2.67701030e-01, 3.36016715e-01, 3.49999988e-03, -2.48579478e+00, 6.37155846e-02, 5.80794550e-02
9.79667842e-01, 3.82926241e-02, 3.49999988e-03, -2.16629705e-03, 2.06914449e+00, 3.21379723e-03
9.80044246e-01, 2.88657136e-02, 3.49999988e-03, -2.53168843e-03, 2.05272579e+00, 1.97517499e-03
9.80105996e-01, 1.93297658e-02, 3.49999988e-03, -3.07215191e-03, 2.03548384e+00, 1.01352867e-03
9.79430377e-01, 4.75698002e-02, 3.49999988e-03, -1.95261755e-03, 2.08451295e+00, 4.68032621e-03
9.70107973e-01, 2.83260960e-02, 3.49999988e-03, -3.42369033e-03, 2.05298829e+00, 1.80244795e-03
9.79675412e-01, 6.61354721e-01, 3.49999988e-03, -2.35465472e-03, 2.06994319e+00, -3.30693671e-03
9.79695976e-01, 6.71169758e-01, 3.49999988e-03, -2.64280802e-03, 2.05292988e+00, -2.02458235e-03
9.79828656e-01, 6.80794299e-01, 3.49999988e-03, -3.09647876e-03, 2.03537464e+00, -1.03598949e-03
9.69520986e-01, 3.74412425e-02, 3.49999988e-03, -3.12661170e-03, 2.06876516e+00, 2.94284429e-03
9.70053971e-01, 1.91379376e-02, 3.49999988e-03, -3.99058126e-03, 2.03616309e+00, 9.11179697e-04
9.69542444e-01, 6.71457350e-01, 3.49999988e-03, -3.55062191e-03, 2.05342054e+00, -1.84063532e-03
9.69687283e-01, 6.81015015e-01, 3.49999988e-03, -4.05939808e-03, 2.03572893e+00, -9.18873469e-04
9.62146223e-01, 3.60422470e-02, 3.49999988e-03, -3.63709847e-03, 2.06742120e+00, 2.64364923e-03
9.79303718e-01, 5.70114367e-02, 3.49999988e-03, -1.81462022e-03, 2.09894753e+00, 6.42181374e-03
9.68766928e-01, 4.62039113e-02, 3.49999988e-03, -2.87052896e-03, 2.08366489e+00, 4.24460322e-03
9.79626656e-01, 6.51642382e-01, 3.49999988e-03, -2.21164734e-03, 2.08604193e+00, -4.84611792e-03
9.69450891e-01, 6.61911666e-01, 3.49999988e-03, -3.17299808e-03, 2.07054853e+00, -3.05746752e-03
9.59455192e-01, 6.81272745e-01, 3.49999988e-03, -4.80962358e-03, 2.03615665e+00, -8.40662280e-04
9.59891021e-01, 2.84680761e-02, 3.49999988e-03, -4.05645603e-03, 2.05482936e+00, 1.74338720e-03
9.60102677e-01, 1.99884363e-02, 3.49999988e-03, -4.72039450e-03, 2.03743434e+00, 8.71146214e-04
9.59320843e-01, 6.71774447e-01, 3.49999988e-03, -4.27368237e-03, 2.05403376e+00, -1.70888752e-03
9.59243536e-01, 6.62264407e-01, 3.49999988e-03, -3.83098214e-03, 2.07133532e+00, -2.87183654e-03
9.69372988e-01, 6.52305782e-01, 3.49999988e-03, -2.91866739e-03, 2.08677411e+00, -4.53703199e-03
9.79556441e-01, 6.41912758e-01, 3.49999988e-03, -2.18509743e-03, 2.10091066e+00, -6.61449973e-03
9.56684411e-01, 4.22493704e-02, 3.49999988e-03, -3.71253025e-03, 2.07828951e+00, 3.43240681e-03
9.68568563e-01, 5.49201518e-02, 3.49999988e-03, -2.53586820e-03, 2.09832954e+00, 5.88593166e-03
9.79318261e-01, 6.66874126e-02, 3.49999988e-03, -1.82368874e-03, 2.11236215e+00, 8.44406802e-03
9.51963365e-01, 3.03078238e-02, 3.49999988e-03, -4.50736377e-03, 2.05834937e+00, 1.83814205e-03
9.49288249e-01, 6.81374729e-01, 3.49999988e-03, -5.43329027e-03, 2.03666449e+00, -7.88093428e-04
9.50750351e-01, 1.98083855e-02, 3.49999988e-03, -5.30676125e-03, 2.03894639e+00, 8.80897976e-04
9.49140906e-01, 6.71937406e-01, 3.49999988e-03, -4.88465698e-03, 2.05477548e+00, -1.61848241e-03
9.79471028e-01, 7.65833184e-02, 3.49999988e-03, -1.98732316e-03, 2.12421012e+00, 1.06874499e-02
9.68997061e-01, 6.51526973e-02, 3.49999988e-03, -2.47805845e-03, 2.11259532e+00, 7.90004339e-03
9.58311021e-01, 5.34836315e-02, 3.49999988e-03, -3.26014590e-03, 2.09788275e+00, 5.42398263e-03
9.46426690e-01, 4.22047637e-02, 3.49999988e-03, -4.34643682e-03, 2.08077812e+00, 3.39553365e-03
9.79548573e-01, 6.32070661e-01, 3.49999988e-03, -2.25418177e-03, 2.11427355e+00, -8.59454460e-03
9.69346225e-01, 6.42614186e-01, 3.49999988e-03, -2.77114520e-03, 2.10184431e+00, -6.26208354e-03
9.49060798e-01, 6.62465096e-01, 3.49999988e-03, -4.39847820e-03, 2.07231808e+00, -2.74592754e-03
9.59152997e-01, 6.52756631e-01, 3.49999988e-03, -3.48645588e-03, 2.08775830e+00, -4.30474803e-03
9.43709493e-01, 3.12648304e-02, 3.49999988e-03, -4.96349437e-03, 2.06102014e+00, 1.93262962e-03
9.41494942e-01, 2.04109102e-02, 3.49999988e-03, -5.83787402e-03, 2.04043150e+00, 9.03462525e-04
9.39017296e-01, 6.72019482e-01, 3.49999988e-03, -5.38190501e-03, 2.05564117e+00, -1.55870127e-03
9.49027717e-01, 6.52936459e-01, 3.49999988e-03, -3.98872420e-03, 2.08899546e+00, -4.14935825e-03
9.59168434e-01, 6.43088996e-01, 3.49999988e-03, -3.22749466e-03, 2.10306501e+00, -5.99483773e-03
9.69330490e-01, 6.32833660e-01, 3.49999988e-03, -2.71576294e-03, 2.11547470e+00, -8.21397640e-03
9.79505002e-01, 6.22209370e-01, 3.49999988e-03, -2.40235915e-03, 2.12582159e+00, -1.07624317e-02
9.36554372e-01, 4.21614163e-02, 3.49999988e-03, -4.80950251e-03, 2.08220148e+00, 3.34876031e-03
9.48104441e-01, 5.29261194e-02, 3.49999988e-03, -3.90243297e-03, 2.09866619e+00, 5.17186010e-03
9.58918571e-01, 6.39962479e-02, 3.49999988e-03, -3.00782965e-03, 2.11319923e+00, 7.46383658e-03
9.69243288e-01, 7.52426088e-02, 3.49999988e-03, -2.50559044e-03, 2.12508869e+00, 1.01299761e-02
9.79554713e-01, 8.65125135e-02, 3.49999988e-03, -2.26294738e-03, 2.13397551e+00, 1.30841509e-02
9.34391737e-01, 3.13215330e-02, 3.49999988e-03, -5.45400893e-03, 2.06225872e+00, 1.92634517e-03
9.29194391e-01, 6.81394935e-01, 3.49999988e-03, -6.37901109e-03, 2.03797245e+00, -7.36154616e-04
9.31830168e-01, 2.03886759e-02, 3.49999988e-03, -6.34818804e-03, 2.04152727e+00, 9.04681277e-04
9.79607403e-01, 9.65017304e-02, 3.49999988e-03, -2.64269649e-03, 2.14138389e+00, 1.55874249e-02
9.69363689e-01, 8.52265358e-02, 3.49999988e-03, -2.62508099e-03, 2.13533401e+00, 1.25134718e-02
9.59071457e-01, 7.42800385e-02, 3.49999988e-03, -2.86771590e-03, 2.12631893e+00, 9.70021635e-03
9.48707819e-01, 6.34443387e-02, 3.49999988e-03, -3.49470344e-03, 2.11448669e+00, 7.19808601e-03
9.38026667e-01, 5.28838113e-02, 3.49999988e-03, -4.29594051e-03, 2.10035110e+00, 5.08193066e-03
9.27119195e-01, 4.23548557e-02, 3.49999988e-03, -5.19603398e-03, 2.08400917e+00, 3.33514949e-03
9.79489326e-01, 6.12315953e-01, 3.49999988e-03, -2.61500361e-03, 2.13526082e+00, -1.30857192e-02
9.69332874e-01, 6.22934222e-01, 3.49999988e-03, -2.73264572e-03, 2.12732148e+00, -1.03674177e-02
9.59172010e-01, 6.33319795e-01, 3.49999988e-03, -3.04441457e-03, 2.11695600e+00, -7.92484358e-03
9.49040532e-01, 6.43339336e-01, 3.49999988e-03, -3.65487300e-03, 2.10454726e+00, -5.81666175e-03
9.38928545e-01, 6.53057933e-01, 3.49999988e-03, -4.40163584e-03, 2.09038448e+00, -4.04565968e-03
9.24995899e-01, 3.08534652e-02, 3.49999988e-03, -5.76268090e-03, 2.06358433e+00, 1.93060725e-03
9.18866932e-01, 6.72048986e-01, 3.49999988e-03, -6.14433782e-03, 2.05763340e+00, -1.50186731e-03
9.19147909e-01, 6.81368291e-01, 3.49999988e-03, -6.73082657e-03, 2.03869915e+00, -7.26717059e-04
9.21615660e-01, 2.05725003e-02, 3.49999988e-03, -6.63188426e-03, 2.04251957e+00, 9.08255344e-04
9.18810189e-01, 6.62621379e-01, 3.49999988e-03, -5.58234099e-03, 2.07596922e+00, -2.57817772e-03
9.28857803e-01, 6.53159618e-01, 3.49999988e-03, -4.75390023e-03, 2.09186029e+00, -3.97822633e-03
9.38975930e-01, 6.43429160e-01, 3.49999988e-03, -3.99743114e-03, 2.10619974e+00, -5.70022035e-03
9.49066520e-01, 6.33589268e-01, 3.49999988e-03, -3.38264904e-03, 2.11866951e+00, -7.73154106e-03
9.59170580e-01, 6.23454928e-01, 3.49999988e-03, -2.92384718e-03, 2.12908196e+00, -1.00707104e-02
9.69309509e-01, 6.13002777e-01, 3.49999988e-03, -2.80058198e-03, 2.13705492e+00, -1.26912883e-02
9.79468405e-01, 6.02339268e-01, 3.49999988e-03, -2.88585993e-03, 2.14230943e+00, -1.55268107e-02
9.18151975e-01, 4.31703776e-02, 3.49999988e-03, -5.53854043e-03, 2.08667970e+00, 3.40815401e-03
9.28356647e-01, 5.31347021e-02, 3.49999988e-03, -4.64074640e-03, 2.10245323e+00, 5.06535079e-03
9.38798368e-01, 6.34118244e-02, 3.49999988e-03, -3.85636045e-03, 2.11638165e+00, 7.08249304e-03
9.49061692e-01, 7.37946033e-02, 3.49999988e-03, -3.23650730e-03, 2.12801313e+00, 9.43406485e-03
9.59225893e-01, 8.44161361e-02, 3.49999988e-03, -2.82145152e-03, 2.13704252e+00, 1.20903458e-02
9.69433129e-01, 9.52311829e-02, 3.49999988e-03, -2.82802293e-03, 2.14315224e+00, 1.50158852e-02
9.79610145e-01, 1.06474876e-01, 3.49999988e-03, -3.07230582e-03, 2.14619470e+00, 1.81588233e-02
9.08905566e-01, 6.71994269e-01, 3.49999988e-03, -6.44321647e-03, 2.05866599e+00, -1.49029540e-03
9.79631066e-01, 1.16498344e-01, 3.49999988e-03, -3.52200516e-03, 2.14820981e+00, 2.07638498e-02
9.69448566e-01, 1.05227180e-01, 3.49999988e-03, -3.07597732e-03, 2.14834476e+00, 1.76048707e-02
9.59270835e-01, 9.44187641e-02, 3.49999988e-03, -2.85120355e-03, 2.14522600e+00, 1.46020483e-02
9.49087381e-01, 8.39701444e-02, 3.49999988e-03, -3.07749747e-03, 2.13907146e+00, 1.18304612e-02
9.38982964e-01, 7.37428516e-02, 3.49999988e-03, -3.51402978e-03, 2.13012934e+00, 9.30301938e-03
9.28889751e-01, 6.35364875e-02, 3.49999988e-03, -4.14199149e-03, 2.11858797e+00, 7.04777986e-03
9.18633163e-01, 5.35488836e-02, 3.49999988e-03, -4.87992400e-03, 2.10483432e+00, 5.09925187e-03
9.08196568e-01, 3.43488976e-02, 3.49999988e-03, -6.21147268e-03, 2.07178140e+00, 2.21877336e-03
9.08985555e-01, 4.38899063e-02, 3.49999988e-03, -5.67284133e-03, 2.08974671e+00, 3.53539363e-03
9.79485273e-01, 5.92322707e-01, 3.49999988e-03, -3.15232202e-03, 2.14671564e+00, -1.80452727e-02
9.69319046e-01, 6.02997839e-01, 3.49999988e-03, -2.91022495e-03, 2.14437985e+00, -1.51475370e-02
9.59165215e-01, 6.13503933e-01, 3.49999988e-03, -2.84790900e-03, 2.13909197e+00, -1.24016572e-02
9.49057043e-01, 6.23728454e-01, 3.49999988e-03, -3.16357310e-03, 2.13103485e+00, -9.87480767e-03
9.38992679e-01, 6.33724511e-01, 3.49999988e-03, -3.64600564e-03, 2.12057304e+00, -7.61050545e-03
9.28942442e-01, 6.43562794e-01, 3.49999988e-03, -4.29649418e-03, 2.10793495e+00, -5.62657043e-03
9.18846667e-01, 6.53145313e-01, 3.49999988e-03, -5.04688127e-03, 2.09341955e+00, -3.94031359e-03
9.08748150e-01, 6.62635505e-01, 3.49999988e-03, -5.86562371e-03, 2.07728481e+00, -2.56135873e-03
9.05212462e-01, 2.75829285e-02, 3.49999988e-03, -6.75401511e-03, 2.05819488e+00, 1.41696294e-03
9.10349190e-01, 2.06308309e-02, 3.49999988e-03, -7.04737334e-03, 2.04519081e+00, 9.58016491e-04
8.99121881e-01, 6.81358397e-01, 3.49999988e-03, -7.31034018e-03, 2.04006672e+00, -7.14228314e-04
8.98864210e-01, 6.72012150e-01, 3.49999988e-03, -6.71019964e-03, 2.05965042e+00, -1.48174062e-03
8.89044464e-01, 6.81407213e-01, 3.49999988e-03, -7.56799243e-03, 2.04068708e+00, -7.07471860e-04
8.98790598e-01, 6.62599087e-01, 3.49999988e-03, -6.11359719e-03, 2.07858205e+00, -2.55287741e-03
9.08823729e-01, 6.53140128e-01, 3.49999988e-03, -5.30228298e-03, 2.09501314e+00, -3.92246153e-03
9.18919146e-01, 6.43547654e-01, 3.49999988e-03, -4.54856688e-03, 2.10975051e+00, -5.58751449e-03
9.28977966e-01, 6.33722842e-01, 3.49999988e-03, -3.87899997e-03, 2.12258339e+00, -7.54233496e-03
9.38990712e-01, 6.23875737e-01, 3.49999988e-03, -3.34175280e-03, 2.13317299e+00, -9.75927059e-03
9.49061811e-01, 6.13771737e-01, 3.49999988e-03, -2.98618106e-03, 2.14128017e+00, -1.22171715e-02
9.59161162e-01, 6.03527009e-01, 3.49999988e-03, -2.80728051e-03, 2.14666581e+00, -1.48779890e-02
9.69297409e-01, 5.93015194e-01, 3.49999988e-03, -3.02834436e-03, 2.14904714e+00, -1.76988523e-02
9.79467988e-01, 5.82340658e-01, 3.49999988e-03, -3.40061891e-03, 2.14828968e+00, -2.06075013e-02
8.97548139e-01, 2.67060753e-02, 3.49999988e-03, -6.95470069e-03, 2.05745816e+00, 1.37955230e-03
8.97855520e-01, 3.56802680e-02, 3.49999988e-03, -6.23037899e-03, 2.07517290e+00, 2.35441606e-03
8.98756564e-01, 4.47807834e-02, 3.49999988e-03, -5.76882483e-03, 2.09259462e+00, 3.63965472e-03
9.08874452e-01, 5.39325029e-02, 3.49999988e-03, -5.03752939e-03, 2.10725045e+00, 5.16089052e-03
9.18966770e-01, 6.37533590e-02, 3.49999988e-03, -4.35862876e-03, 2.12090588e+00, 7.05680158e-03
9.29011464e-01, 7.37687871e-02, 3.49999988e-03, -3.73637001e-03, 2.13244176e+00, 9.25306231e-03
9.38992023e-01, 8.38781744e-02, 3.49999988e-03, -3.25313956e-03, 2.14138937e+00, 1.16967149e-02
9.49134946e-01, 9.40308869e-02, 3.49999988e-03, -2.98626139e-03, 2.14751959e+00, 1.43545615e-02
9.59294856e-01, 1.04444772e-01, 3.49999988e-03, -2.92262854e-03, 2.15073109e+00, 1.72116421e-02
9.69460189e-01, 1.15237489e-01, 3.49999988e-03, -3.35005485e-03, 2.15072155e+00, 2.02433951e-02
9.79616463e-01, 1.26479357e-01, 3.49999988e-03, -3.98121541e-03, 2.14728308e+00, 2.33568661e-02
8.88825953e-01, 6.72031522e-01, 3.49999988e-03, -6.95731211e-03, 2.06060028e+00, -1.47597759e-03
8.88002813e-01, 2.64548827e-02, 3.49999988e-03, -7.21445447e-03, 2.05789781e+00, 1.36729248e-03
8.88917506e-01, 1.76812243e-02, 3.49999988e-03, -7.76675623e-03, 2.03884125e+00, 6.45273714e-04
9.79632914e-01, 1.36504367e-01, 3.49999988e-03, -4.38598869e-03, 2.14331317e+00, 2.58892700e-02
9.69456077e-01, 1.25235915e-01, 3.49999988e-03, -3.62119055e-03, 2.15012622e+00, 2.28888914e-02
9.59292054e-01, 1.14433907e-01, 3.49999988e-03, -3.02326330e-03, 2.15338373e+00, 1.98854357e-02
9.38992143e-01, 9.38778222e-02, 3.49999988e-03, -3.05098598e-03, 2.15002060e+00, 1.42320991e-02
9.28991914e-01, 8.38785246e-02, 3.49999988e-03, -3.39915510e-03, 2.14384055e+00, 1.16445804e-02
9.18991327e-01, 7.38799721e-02, 3.49999988e-03, -3.90682882e-03, 2.13481307e+00, 9.24358051e-03
9.08989787e-01, 6.38828799e-02, 3.49999988e-03, -4.53504734e-03, 2.12320971e+00, 7.08494848e-03
8.98990214e-01, 5.42191006e-02, 3.49999988e-03, -5.21706045e-03, 2.10962963e+00, 5.22367284e-03
8.88236880e-01, 3.58326510e-02, 3.49999988e-03, -6.55855890e-03, 2.07679701e+00, 2.38384749e-03
8.88634861e-01, 4.51814756e-02, 3.49999988e-03, -5.97812282e-03, 2.09489536e+00, 3.69184231e-03
9.79487062e-01, 5.72325230e-01, 3.49999988e-03, -3.64932744e-03, 2.14690495e+00, -2.31687874e-02
9.69311416e-01, 5.83004534e-01, 3.49999988e-03, -3.14520043e-03, 2.15085745e+00, -2.03072429e-02
9.49060619e-01, 6.03779256e-01, 3.49999988e-03, -2.84220814e-03, 2.14906311e+00, -1.47174560e-02
9.38991249e-01, 6.13876224e-01, 3.49999988e-03, -3.07166576e-03, 2.14363360e+00, -1.21189319e-02
9.28990126e-01, 6.23875201e-01, 3.49999988e-03, -3.50306509e-03, 2.13542318e+00, -9.70416702e-03
9.18981671e-01, 6.33755505e-01, 3.49999988e-03, -4.07667132e-03, 2.12465000e+00, -7.50995753e-03
9.08920407e-01, 6.43529952e-01, 3.49999988e-03, -4.76474874e-03, 2.11160445e+00, -5.57293091e-03
8.98812890e-01, 6.53144777e-01, 3.49999988e-03, -5.52531192e-03, 2.09661245e+00, -3.91770341e-03
8.88766289e-01, 6.62610590e-01, 3.49999988e-03, -6.34119054e-03, 2.07985711e+00, -2.55121291e-03
8.78801048e-01, 6.72053039e-01, 3.49999988e-03, -7.18973251e-03, 2.06153178e+00, -1.47353334e-03
8.79007757e-01, 6.81416929e-01, 3.49999988e-03, -7.81610142e-03, 2.04130912e+00, -7.02356803e-04
8.78455520e-01, 2.67320164e-02, 3.49999988e-03, -7.41937291e-03, 2.05899024e+00, 1.36195822e-03
8.78847361e-01, 1.76857579e-02, 3.49999988e-03, -8.02391488e-03, 2.03942847e+00, 6.37091754e-04
8.78752649e-01, 6.62647069e-01, 3.49999988e-03, -6.55550184e-03, 2.08108664e+00, -2.55381595e-03
8.88814509e-01, 6.53146029e-01, 3.49999988e-03, -5.72823966e-03, 2.09819460e+00, -3.92366108e-03
8.98923695e-01, 6.43539190e-01, 3.49999988e-03, -4.95330431e-03, 2.11348629e+00, -5.57648810e-03
9.08971071e-01, 6.33766890e-01, 3.49999988e-03, -4.24765144e-03, 2.12674212e+00, -7.50292744e-03
9.18989360e-01, 6.23874545e-01, 3.49999988e-03, -3.63502977e-03, 2.13772178e+00, -9.68667492e-03
9.28990901e-01, 6.13875926e-01, 3.49999988e-03, -3.15467990e-03, 2.14607811e+00, -1.20829176e-02
9.38991606e-01, 6.03876591e-01, 3.49999988e-03, -2.83177034e-03, 2.15159416e+00, -1.46465646e-02
9.49071467e-01, 5.93771756e-01, 3.49999988e-03, -2.71653803e-03, 2.15411997e+00, -1.73357725e-02
