
[Name]
surface_body

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
9.69372988e-01, 6.52305782e-01, 3.49999988e-03, -7.86538050e-02, 1.23919764e+01, -1.11520477e-02
9.79556441e-01, 6.41912758e-01, 3.49999988e-03, -4.81852591e-02, 1.24621563e+01, -1.53376944e-02
9.56684411e-01, 4.22493704e-02, 3.49999988e-03, -1.13034964e-01, 1.23470573e+01, 8.70210119e-03
9.68568563e-01, 5.49201518e-02, 3.49999988e-03, -7.22671524e-02, 1.24456730e+01, 1.38564007e-02
9.79318261e-01, 6.66874126e-02, 3.49999988e-03, -4.12401184e-02, 1.25145702e+01, 1.84893962e-02
9.51963365e-01, 3.03078238e-02, 3.49999988e-03, -1.33498490e-01, 1.22505875e+01, 4.83800611e-03
9.49288249e-01, 6.81374729e-01, 3.49999988e-03, -1.53112799e-01, 1.21470509e+01, -2.03534612e-03
9.50750351e-01, 1.98083855e-02, 3.49999988e-03, -1.46331653e-01, 1.21576862e+01, 2.28674873e-03
9.49140906e-01, 6.71937406e-01, 3.49999988e-03, -1.47908658e-01, 1.22330875e+01, -4.33621369e-03
9.79471028e-01, 7.65833184e-02, 3.49999988e-03, -3.65645401e-02, 1.25668850e+01, 2.24324632e-02
9.68997061e-01, 6.51526973e-02, 3.49999988e-03, -6.72990009e-02, 1.25102406e+01, 1.79289691e-02
9.58311021e-01, 5.34836315e-02, 3.49999988e-03, -1.04419537e-01, 1.24387512e+01, 1.33272856e-02
9.46426690e-01, 4.22047637e-02, 3.49999988e-03, -1.45590872e-01, 1.23551455e+01, 9.01732780e-03
9.79548573e-01, 6.32070661e-01, 3.49999988e-03, -4.53141853e-02, 1.25226793e+01, -1.92704331e-02
9.69346225e-01, 6.42614186e-01, 3.49999988e-03, -7.47765377e-02, 1.24619045e+01, -1.50166759e-02
9.49060798e-01, 6.62465096e-01, 3.49999988e-03, -1.42287612e-01, 1.23166828e+01, -7.38526694e-03
9.59152997e-01, 6.52756631e-01, 3.49999988e-03, -1.08186856e-01, 1.23926249e+01, -1.10015189e-02
9.43709493e-01, 3.12648304e-02, 3.49999988e-03, -1.59833968e-01, 1.22613201e+01, 5.26464777e-03
9.41494942e-01, 2.04109102e-02, 3.49999988e-03, -1.74097970e-01, 1.21633577e+01, 2.42148573e-03
9.39017296e-01, 6.72019482e-01, 3.49999988e-03, -1.78202495e-01, 1.22351532e+01, -4.33831476e-03
