
[Name]
surface_body

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
2.19507426e-01, 3.57373744e-01, 3.49999988e-03, 8.85512207e+02, 2.27838211e+01, 9.10595798e+00
2.71199197e-01, 3.31573874e-01, 3.49999988e-03, -5.06705597e+02, 1.52914238e+00, -2.07281089e+00
2.65724510e-01, 3.72013777e-01, 3.49999988e-03, -5.42149658e+02, 7.90069437e+00, 9.92914021e-01
2.29250818e-01, 3.35905313e-01, 3.49999988e-03, 4.48763916e+02, 2.60773754e+01, -2.61188297e+01
2.74949193e-01, 3.40164900e-01, 3.49999988e-03, -4.86940887e+02, -1.79382122e+00, -2.80529952e+00
2.41035432e-01, 3.73794675e-01, 3.49999988e-03, -5.80449280e+02, 4.67657738e+01, 2.15790806e+01
2.68660724e-01, 3.34149688e-01, 3.49999988e-03, -5.16489624e+02, -1.02924395e+00, -2.04551935e+00
2.71433324e-01, 3.55509847e-01, 3.49999988e-03, -4.75820618e+02, -5.87991238e-01, 1.33456993e+00
2.65049905e-01, 3.66360754e-01, 3.49999988e-03, -5.42521118e+02, -9.10369158e-01, 1.19106185e+00
2.32290149e-01, 3.62280309e-01, 3.49999988e-03, 3.52826447e+02, 1.37123260e+01, 1.80632191e+01
2.36904576e-01, 3.32802802e-01, 3.49999988e-03, -3.51618835e+02, 2.16265583e+01, -1.65673084e+01
2.38766909e-01, 3.31582099e-01, 3.49999988e-03, -5.35210266e+02, 2.24482517e+01, -1.42681417e+01
2.43490577e-01, 3.71544540e-01, 3.49999988e-03, -7.85946655e+02, 2.99090271e+01, 1.14589539e+01
2.70347357e-01, 3.42804104e-01, 3.49999988e-03, -4.82228027e+02, -5.65902412e-01, -1.29296589e+00
2.54969299e-01, 3.71057481e-01, 3.49999988e-03, -7.30169739e+02, 5.71950388e+00, -2.39412680e-01
2.59555727e-01, 3.23622167e-01, 3.49999988e-03, -5.94175537e+02, 3.08304653e+01, -3.63169599e+00
2.27747604e-01, 3.45203340e-01, 3.49999988e-03, 1.07359058e+03, 6.79342079e+00, -1.11571426e+01
2.69646943e-01, 3.65731299e-01, 3.49999988e-03, -5.11544830e+02, -9.65444505e-01, 2.29868484e+00
2.63427705e-01, 3.29155266e-01, 3.49999988e-03, -5.64978088e+02, 4.65334702e+00, -5.88480771e-01
2.81542689e-01, 3.61594617e-01, 3.49999988e-03, -4.85616272e+02, -1.96719015e+00, 2.62029195e+00
2.72948742e-01, 3.58362466e-01, 3.49999988e-03, -4.84942841e+02, -1.42748773e+00, 2.46543002e+00
2.02920020e-01, 3.33051503e-01, 3.49999988e-03, 5.45519836e+02, 3.52611847e+01, -6.12506962e+00
2.63123095e-01, 3.30503851e-01, 3.49999988e-03, -5.68667297e+02, 1.71544290e+00, -6.43636107e-01
2.71574557e-01, 3.47456813e-01, 3.49999988e-03, -4.67687286e+02, -3.01250130e-01, -5.94383657e-01
2.26574540e-01, 3.53124589e-01, 3.49999988e-03, 1.12705542e+03, 7.58020353e+00, 7.53952789e+00
2.73250550e-01, 3.59335810e-01, 3.49999988e-03, -4.87103638e+02, -1.56225061e+00, 2.65115118e+00
2.57501721e-01, 3.27497274e-01, 3.49999988e-03, -6.57675476e+02, 1.15583601e+01, -2.65552849e-01
2.65878975e-01, 3.26172829e-01, 3.49999988e-03, -5.35893188e+02, 1.47061186e+01, -1.32017195e+00
6.52559578e-01, 1.88107286e-02, 3.49999988e-03, -3.66850243e+01, 4.58874283e+01, 5.26117273e-02
2.77570635e-01, 3.56877506e-01, 3.49999988e-03, -4.80086609e+02, -2.31401205e+00, 2.20837402e+00
2.26602644e-01, 3.45838636e-01, 3.49999988e-03, 1.09279333e+03, 8.72280407e+00, -9.88709641e+00
2.68359929e-01, 3.65447044e-01, 3.49999988e-03, -5.17060059e+02, -1.19131637e+00, 2.05337739e+00
9.93400872e-01, 3.51041257e-01, 3.49999988e-03, 9.46366549e-01, 2.95281067e+01, -7.41808116e-03
2.79782891e-01, 4.05653566e-01, 3.49999988e-03, -3.20160004e+02, 5.41766357e+01, 6.47375250e+00
2.67969161e-01, 3.64793926e-01, 3.49999988e-03, -5.17936157e+02, -1.29313731e+00, 1.92984200e+00
2.67701030e-01, 3.36016715e-01, 3.49999988e-03, -5.16990662e+02, -1.25130415e+00, -1.75003695e+00
9.79667842e-01, 3.82926241e-02, 3.49999988e-03, -1.42478490e+00, 4.55782318e+01, 3.27258036e-02
9.80044246e-01, 2.88657136e-02, 3.49999988e-03, -1.44250476e+00, 4.54096642e+01, 1.95925608e-02
9.80105996e-01, 1.93297658e-02, 3.49999988e-03, -1.47934365e+00, 4.52460327e+01, 9.45442915e-03
9.79430377e-01, 4.75698002e-02, 3.49999988e-03, -1.41036630e+00, 4.57419586e+01, 4.76966463e-02
9.70107973e-01, 2.83260960e-02, 3.49999988e-03, -2.17227340e+00, 4.54131050e+01, 1.87474042e-02
9.79675412e-01, 6.61354721e-01, 3.49999988e-03, -1.44204712e+00, 4.55867805e+01, -3.37892324e-02
9.79695976e-01, 6.71169758e-01, 3.49999988e-03, -1.47545123e+00, 4.54117661e+01, -2.00800486e-02
9.79828656e-01, 6.80794299e-01, 3.49999988e-03, -1.50781262e+00, 4.52454910e+01, -9.79086757e-03
9.69520986e-01, 3.74412425e-02, 3.49999988e-03, -2.17042303e+00, 4.55747070e+01, 3.10907364e-02
9.70053971e-01, 1.91379376e-02, 3.49999988e-03, -2.21255064e+00, 4.52530937e+01, 9.05184727e-03
9.69542444e-01, 6.71457350e-01, 3.49999988e-03, -2.21134758e+00, 4.54177170e+01, -1.93146486e-02
9.69687283e-01, 6.81015015e-01, 3.49999988e-03, -2.25053883e+00, 4.52498055e+01, -9.22251493e-03
9.62146223e-01, 3.60422470e-02, 3.49999988e-03, -2.66732097e+00, 4.55608940e+01, 2.89140418e-02
9.79303718e-01, 5.70114367e-02, 3.49999988e-03, -1.37161839e+00, 4.58984299e+01, 6.46394715e-02
9.68766928e-01, 4.62039113e-02, 3.49999988e-03, -2.15242434e+00, 4.57324219e+01, 4.51123118e-02
9.79626656e-01, 6.51642382e-01, 3.49999988e-03, -1.40761864e+00, 4.57583199e+01, -4.99712564e-02
9.69450891e-01, 6.61911666e-01, 3.49999988e-03, -2.16833067e+00, 4.55937996e+01, -3.29243243e-02
9.59455192e-01, 6.81272745e-01, 3.49999988e-03, -2.99552083e+00, 4.52551537e+01, -8.88218451e-03
9.59891021e-01, 2.84680761e-02, 3.49999988e-03, -2.81699872e+00, 4.54326096e+01, 1.91096272e-02
9.60102677e-01, 1.99884363e-02, 3.49999988e-03, -2.93673539e+00, 4.52660522e+01, 9.18651279e-03
9.59320843e-01, 6.71774447e-01, 3.49999988e-03, -2.94984579e+00, 4.54254379e+01, -1.89040340e-02
9.59243536e-01, 6.62264407e-01, 3.49999988e-03, -2.89570665e+00, 4.56033592e+01, -3.25573869e-02
9.69372988e-01, 6.52305782e-01, 3.49999988e-03, -2.11998463e+00, 4.57659416e+01, -4.91254963e-02
9.79556441e-01, 6.41912758e-01, 3.49999988e-03, -1.37143004e+00, 4.59186783e+01, -6.76404089e-02
9.56684411e-01, 4.22493704e-02, 3.49999988e-03, -2.96225905e+00, 4.56761551e+01, 3.86019126e-02
9.68568563e-01, 5.49201518e-02, 3.49999988e-03, -2.07726979e+00, 4.58899155e+01, 6.20530695e-02
9.79318261e-01, 6.66874126e-02, 3.49999988e-03, -1.32030714e+00, 4.60451241e+01, 8.27593356e-02
9.51963365e-01, 3.03078238e-02, 3.49999988e-03, -3.39583135e+00, 4.54700012e+01, 2.10829154e-02
9.49288249e-01, 6.81374729e-01, 3.49999988e-03, -3.74023509e+00, 4.52615700e+01, -8.70457850e-03
9.50750351e-01, 1.98083855e-02, 3.49999988e-03, -3.60011292e+00, 4.52819061e+01, 9.65894759e-03
9.49140906e-01, 6.71937406e-01, 3.49999988e-03, -3.69054484e+00, 4.54350319e+01, -1.87795870e-02
9.79471028e-01, 7.65833184e-02, 3.49999988e-03, -1.26872718e+00, 4.61783066e+01, 1.01029359e-01
9.68997061e-01, 6.51526973e-02, 3.49999988e-03, -2.00373697e+00, 4.60435715e+01, 8.08925927e-02
9.58311021e-01, 5.34836315e-02, 3.49999988e-03, -2.82959270e+00, 4.58840065e+01, 6.01158142e-02
9.46426690e-01, 4.22047637e-02, 3.49999988e-03, -3.77974367e+00, 4.57042007e+01, 4.03166302e-02
9.79548573e-01, 6.32070661e-01, 3.49999988e-03, -1.33220983e+00, 4.60643616e+01, -8.58541504e-02
9.69346225e-01, 6.42614186e-01, 3.49999988e-03, -2.06651187e+00, 4.59270096e+01, -6.69461861e-02
9.49060798e-01, 6.62465096e-01, 3.49999988e-03, -3.62596679e+00, 4.56157188e+01, -3.26623432e-02
9.59152997e-01, 6.52756631e-01, 3.49999988e-03, -2.83443904e+00, 4.57768860e+01, -4.89344150e-02
9.43709493e-01, 3.12648304e-02, 3.49999988e-03, -4.04028606e+00, 4.54993782e+01, 2.30329391e-02
9.41494942e-01, 2.04109102e-02, 3.49999988e-03, -4.27592802e+00, 4.52979507e+01, 1.02472045e-02
9.39017296e-01, 6.72019482e-01, 3.49999988e-03, -4.43275070e+00, 4.54464188e+01, -1.88951865e-02
9.49027717e-01, 6.52936459e-01, 3.49999988e-03, -3.55006981e+00, 4.57913246e+01, -4.93841767e-02
9.59168434e-01, 6.43088996e-01, 3.49999988e-03, -2.76411843e+00, 4.59389305e+01, -6.70235753e-02
9.69330490e-01, 6.32833660e-01, 3.49999988e-03, -2.00811625e+00, 4.60733566e+01, -8.54045972e-02
9.79505002e-01, 6.22209370e-01, 3.49999988e-03, -1.29180348e+00, 4.61945190e+01, -1.03843354e-01
9.36554372e-01, 4.21614163e-02, 3.49999988e-03, -4.47817278e+00, 4.57213097e+01, 4.13768664e-02
9.48104441e-01, 5.29261194e-02, 3.49999988e-03, -3.56408072e+00, 4.58924484e+01, 6.00922704e-02
9.58918571e-01, 6.39962479e-02, 3.49999988e-03, -2.70128274e+00, 4.60465546e+01, 8.00254941e-02
9.69243288e-01, 7.52426088e-02, 3.49999988e-03, -1.92402792e+00, 4.61807365e+01, 9.98032540e-02
9.79554713e-01, 8.65125135e-02, 3.49999988e-03, -1.21692491e+00, 4.62967339e+01, 1.18561611e-01
9.34391737e-01, 3.13215330e-02, 3.49999988e-03, -4.73189640e+00, 4.55145302e+01, 2.38674413e-02
9.29194391e-01, 6.81394935e-01, 3.49999988e-03, -5.23576880e+00, 4.52780266e+01, -8.73701368e-03
9.31830168e-01, 2.03886759e-02, 3.49999988e-03, -4.99424314e+00, 4.53104858e+01, 1.07105235e-02
9.79607403e-01, 9.65017304e-02, 3.49999988e-03, -1.16736364e+00, 4.64027939e+01, 1.35052323e-01
9.69363689e-01, 8.52265358e-02, 3.49999988e-03, -1.84850383e+00, 4.63007240e+01, 1.17755391e-01
9.59071457e-01, 7.42800385e-02, 3.49999988e-03, -2.59756994e+00, 4.61873131e+01, 9.96250585e-02
9.48707819e-01, 6.34443387e-02, 3.49999988e-03, -3.39935517e+00, 4.60579948e+01, 8.06223974e-02
9.38026667e-01, 5.28838113e-02, 3.49999988e-03, -4.26862669e+00, 4.59110832e+01, 6.16295040e-02
9.27119195e-01, 4.23548557e-02, 3.49999988e-03, -5.17228365e+00, 4.57432213e+01, 4.28833924e-02
9.79489326e-01, 6.12315953e-01, 3.49999988e-03, -1.24984777e+00, 4.63105164e+01, -1.21101037e-01
9.69332874e-01, 6.22934222e-01, 3.49999988e-03, -1.94620180e+00, 4.62038879e+01, -1.03680953e-01
9.59172010e-01, 6.33319795e-01, 3.49999988e-03, -2.68701482e+00, 4.60857353e+01, -8.57801139e-02
9.49040532e-01, 6.43339336e-01, 3.49999988e-03, -3.46501637e+00, 4.59543991e+01, -6.78515434e-02
9.38928545e-01, 6.53057933e-01, 3.49999988e-03, -4.27103758e+00, 4.58080559e+01, -5.03082350e-02
9.24995899e-01, 3.08534652e-02, 3.49999988e-03, -5.43296146e+00, 4.55315552e+01, 2.47317813e-02
9.18866932e-01, 6.72048986e-01, 3.49999988e-03, -5.93323088e+00, 4.54735756e+01, -1.96932461e-02
9.19147909e-01, 6.81368291e-01, 3.49999988e-03, -5.99308634e+00, 4.52874184e+01, -8.87463894e-03
9.21615660e-01, 2.05725003e-02, 3.49999988e-03, -5.73277807e+00, 4.53226852e+01, 1.11782374e-02
9.18810189e-01, 6.62621379e-01, 3.49999988e-03, -5.84580564e+00, 4.56644325e+01, -3.49310599e-02
9.28857803e-01, 6.53159618e-01, 3.49999988e-03, -4.99779320e+00, 4.58264351e+01, -5.16142361e-02
9.38975930e-01, 6.43429160e-01, 3.49999988e-03, -4.16920090e+00, 4.59722557e+01, -6.92621619e-02
9.49066520e-01, 6.33589268e-01, 3.49999988e-03, -3.37111402e+00, 4.61012878e+01, -8.69524181e-02
9.59170580e-01, 6.23454928e-01, 3.49999988e-03, -2.60565257e+00, 4.62163162e+01, -1.04364373e-01
9.69309509e-01, 6.13002777e-01, 3.49999988e-03, -1.88174593e+00, 4.63198395e+01, -1.21213757e-01
9.79468405e-01, 6.02339268e-01, 3.49999988e-03, -1.20448625e+00, 4.64148331e+01, -1.37345433e-01
9.18151975e-01, 4.31703776e-02, 3.49999988e-03, -5.85275602e+00, 4.57747269e+01, 4.56816219e-02
9.28356647e-01, 5.31347021e-02, 3.49999988e-03, -4.96034384e+00, 4.59347076e+01, 6.39401376e-02
9.38798368e-01, 6.34118244e-02, 3.49999988e-03, -4.09121799e+00, 4.60763206e+01, 8.25142860e-02
9.49061692e-01, 7.37946033e-02, 3.49999988e-03, -3.26953626e+00, 4.62000542e+01, 1.00704655e-01
9.59225893e-01, 8.44161361e-02, 3.49999988e-03, -2.50008392e+00, 4.63088417e+01, 1.18073180e-01
9.69433129e-01, 9.52311829e-02, 3.49999988e-03, -1.77536547e+00, 4.64071732e+01, 1.34573698e-01
9.79610145e-01, 1.06474876e-01, 3.49999988e-03, -1.11750603e+00, 4.64992447e+01, 1.50367320e-01
9.08905566e-01, 6.71994269e-01, 3.49999988e-03, -6.69937372e+00, 4.54884491e+01, -2.02621892e-02
9.79631066e-01, 1.16498344e-01, 3.49999988e-03, -1.06490886e+00, 4.65886230e+01, 1.64504617e-01
9.69448566e-01, 1.05227180e-01, 3.49999988e-03, -1.70055020e+00, 4.65034599e+01, 1.50173679e-01
9.59270835e-01, 9.44187641e-02, 3.49999988e-03, -2.40420270e+00, 4.64154243e+01, 1.35235667e-01
9.49087381e-01, 8.39701444e-02, 3.49999988e-03, -3.15163541e+00, 4.63218498e+01, 1.19562656e-01
9.38982964e-01, 7.37428516e-02, 3.49999988e-03, -3.94560170e+00, 4.62176476e+01, 1.02906324e-01
9.28889751e-01, 6.35364875e-02, 3.49999988e-03, -4.77821398e+00, 4.60984230e+01, 8.52309167e-02
9.18633163e-01, 5.35488836e-02, 3.49999988e-03, -5.64681149e+00, 4.59616890e+01, 6.69311583e-02
9.08196568e-01, 3.43488976e-02, 3.49999988e-03, -6.73436594e+00, 4.56239510e+01, 3.08011193e-02
9.08985555e-01, 4.38899063e-02, 3.49999988e-03, -6.50535727e+00, 4.58113556e+01, 4.92681377e-02
9.79485273e-01, 5.92322707e-01, 3.49999988e-03, -1.15558457e+00, 4.65099754e+01, -1.52443901e-01
9.69319046e-01, 6.02997839e-01, 3.49999988e-03, -1.81370115e+00, 4.64236984e+01, -1.37698993e-01
9.59165215e-01, 6.13503933e-01, 3.49999988e-03, -2.51975274e+00, 4.63319702e+01, -1.22187741e-01
9.49057043e-01, 6.23728454e-01, 3.49999988e-03, -3.27104020e+00, 4.62314987e+01, -1.05859838e-01
9.38992679e-01, 6.33724511e-01, 3.49999988e-03, -4.05901241e+00, 4.61192589e+01, -8.87949914e-02
9.28942442e-01, 6.43562794e-01, 3.49999988e-03, -4.88153744e+00, 4.59915810e+01, -7.11260363e-02
9.18846667e-01, 6.53145313e-01, 3.49999988e-03, -5.73287916e+00, 4.58464241e+01, -5.32959513e-02
9.08748150e-01, 6.62635505e-01, 3.49999988e-03, -6.60588884e+00, 4.56832428e+01, -3.61523181e-02
9.05212462e-01, 2.75829285e-02, 3.49999988e-03, -6.96260118e+00, 4.54829865e+01, 1.89462639e-02
9.10349190e-01, 2.06308309e-02, 3.49999988e-03, -6.65341711e+00, 4.53521538e+01, 1.21789956e-02
8.99121881e-01, 6.81358397e-01, 3.49999988e-03, -7.55370522e+00, 4.53064308e+01, -9.15679056e-03
8.98864210e-01, 6.72012150e-01, 3.49999988e-03, -7.48304224e+00, 4.55035286e+01, -2.08735578e-02
8.89044464e-01, 6.81407213e-01, 3.49999988e-03, -8.36892605e+00, 4.53158493e+01, -9.27447714e-03
8.98790598e-01, 6.62599087e-01, 3.49999988e-03, -7.37975073e+00, 4.57027435e+01, -3.75454426e-02
9.08823729e-01, 6.53140128e-01, 3.49999988e-03, -6.48269129e+00, 4.58675232e+01, -5.52877411e-02
9.18919146e-01, 6.43547654e-01, 3.49999988e-03, -5.60380745e+00, 4.60123062e+01, -7.34216794e-02
9.28977966e-01, 6.33722842e-01, 3.49999988e-03, -4.75370693e+00, 4.61387787e+01, -9.11812559e-02
9.38990712e-01, 6.23875737e-01, 3.49999988e-03, -3.94192505e+00, 4.62489243e+01, -1.08072005e-01
9.49061811e-01, 6.13771737e-01, 3.49999988e-03, -3.16452384e+00, 4.63465157e+01, -1.23979874e-01
9.59161162e-01, 6.03527009e-01, 3.49999988e-03, -2.42931724e+00, 4.64351578e+01, -1.38922960e-01
9.69297409e-01, 5.93015194e-01, 3.49999988e-03, -1.74044561e+00, 4.65181961e+01, -1.53018326e-01
9.79467988e-01, 5.82340658e-01, 3.49999988e-03, -1.10243893e+00, 4.65983810e+01, -1.66388184e-01
8.97548139e-01, 2.67060753e-02, 3.49999988e-03, -7.50113678e+00, 4.54792404e+01, 1.87254772e-02
8.97855520e-01, 3.56802680e-02, 3.49999988e-03, -7.39926195e+00, 4.56651306e+01, 3.39719988e-02
8.98756564e-01, 4.47807834e-02, 3.49999988e-03, -7.25446272e+00, 4.58465614e+01, 5.27684502e-02
9.08874452e-01, 5.39325029e-02, 3.49999988e-03, -6.34386492e+00, 4.59895210e+01, 7.03172311e-02
9.18966770e-01, 6.37533590e-02, 3.49999988e-03, -5.47491264e+00, 4.61219902e+01, 8.84851515e-02
9.29011464e-01, 7.37687871e-02, 3.49999988e-03, -4.62206268e+00, 4.62377090e+01, 1.05851933e-01
9.38992023e-01, 8.38781744e-02, 3.49999988e-03, -3.81164455e+00, 4.63383408e+01, 1.22046635e-01
9.49134946e-01, 9.40308869e-02, 3.49999988e-03, -3.03534746e+00, 4.64279213e+01, 1.37030080e-01
9.59294856e-01, 1.04444772e-01, 3.49999988e-03, -2.30531478e+00, 4.65112534e+01, 1.51113495e-01
9.69460189e-01, 1.15237489e-01, 3.49999988e-03, -1.62174582e+00, 4.65923920e+01, 1.64574072e-01
9.79616463e-01, 1.26479357e-01, 3.49999988e-03, -1.00840938e+00, 4.66731491e+01, 1.77515954e-01
8.88825953e-01, 6.72031522e-01, 3.49999988e-03, -8.29058743e+00, 4.55190048e+01, -2.15317719e-02
8.88002813e-01, 2.64548827e-02, 3.49999988e-03, -8.30486298e+00, 4.54884148e+01, 1.92442629e-02
8.88917506e-01, 1.76812243e-02, 3.49999988e-03, -8.34718323e+00, 4.52960014e+01, 8.18690844e-03
9.79632914e-01, 1.36504367e-01, 3.49999988e-03, -9.47322190e-01, 4.67546577e+01, 1.89493716e-01
9.69456077e-01, 1.25235915e-01, 3.49999988e-03, -1.53716886e+00, 4.66763039e+01, 1.77829504e-01
9.59292054e-01, 1.14433907e-01, 3.49999988e-03, -2.20092201e+00, 4.65995102e+01, 1.65769175e-01
9.38992143e-01, 9.38778222e-02, 3.49999988e-03, -3.67563701e+00, 4.64432640e+01, 1.39762849e-01
9.28991914e-01, 8.38785246e-02, 3.49999988e-03, -4.47209311e+00, 4.63566628e+01, 1.25229627e-01
9.18991327e-01, 7.38799721e-02, 3.49999988e-03, -5.31118488e+00, 4.62586098e+01, 1.09271511e-01
9.08989787e-01, 6.38828799e-02, 3.49999988e-03, -6.18582249e+00, 4.61457825e+01, 9.20182168e-02
8.98990214e-01, 5.42191006e-02, 3.49999988e-03, -7.08628893e+00, 4.60175743e+01, 7.38995671e-02
8.88236880e-01, 3.58326510e-02, 3.49999988e-03, -8.18809795e+00, 4.56884956e+01, 3.58032510e-02
8.88634861e-01, 4.51814756e-02, 3.49999988e-03, -8.02699184e+00, 4.58768234e+01, 5.58995456e-02
9.79487062e-01, 5.72325230e-01, 3.49999988e-03, -1.04466307e+00, 4.66822662e+01, -1.79240122e-01
9.69311416e-01, 5.83004534e-01, 3.49999988e-03, -1.66083908e+00, 4.66058998e+01, -1.67173535e-01
9.49060619e-01, 6.03779256e-01, 3.49999988e-03, -3.05144215e+00, 4.64488640e+01, -1.40981138e-01
9.38991249e-01, 6.13876224e-01, 3.49999988e-03, -3.81563592e+00, 4.63630981e+01, -1.26514882e-01
9.28990126e-01, 6.23875201e-01, 3.49999988e-03, -4.61872196e+00, 4.62678337e+01, -1.10879734e-01
9.18981671e-01, 6.33755505e-01, 3.49999988e-03, -5.46055365e+00, 4.61592560e+01, -9.40146893e-02
9.08920407e-01, 6.43529952e-01, 3.49999988e-03, -6.33861208e+00, 4.60340195e+01, -7.60973021e-02
8.98812890e-01, 6.53144777e-01, 3.49999988e-03, -7.24546003e+00, 4.58894806e+01, -5.75519800e-02
8.88766289e-01, 6.62610590e-01, 3.49999988e-03, -8.17541313e+00, 4.57229614e+01, -3.91150750e-02
8.78801048e-01, 6.72053039e-01, 3.49999988e-03, -9.11934853e+00, 4.55351105e+01, -2.22629067e-02
8.79007757e-01, 6.81416929e-01, 3.49999988e-03, -9.20796394e+00, 4.53256302e+01, -9.42150038e-03
8.78455520e-01, 2.67320164e-02, 3.49999988e-03, -9.11312866e+00, 4.55055504e+01, 1.99065227e-02
8.78847361e-01, 1.76857579e-02, 3.49999988e-03, -9.18247795e+00, 4.53050423e+01, 8.22260603e-03
8.78752649e-01, 6.62647069e-01, 3.49999988e-03, -8.99131775e+00, 4.57437706e+01, -4.08533216e-02
8.88814509e-01, 6.53146029e-01, 3.49999988e-03, -8.02796364e+00, 4.59121170e+01, -6.00914732e-02
8.98923695e-01, 6.43539190e-01, 3.49999988e-03, -7.08824825e+00, 4.60565948e+01, -7.91322812e-02
9.08971071e-01, 6.33766890e-01, 3.49999988e-03, -6.18093204e+00, 4.61803894e+01, -9.72384363e-02
9.18989360e-01, 6.23874545e-01, 3.49999988e-03, -5.30759478e+00, 4.62874565e+01, -1.14150748e-01
9.28990901e-01, 6.13875926e-01, 3.49999988e-03, -4.47323799e+00, 4.63809052e+01, -1.29656672e-01
9.38991606e-01, 6.03876591e-01, 3.49999988e-03, -3.68151307e+00, 4.64644203e+01, -1.43797815e-01
9.49071467e-01, 5.93771756e-01, 3.49999988e-03, -2.93109488e+00, 4.65415344e+01, -1.56761244e-01
