
[Name]
surface_body

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
2.29250818e-01, 3.35905313e-01, 3.49999988e-03, 1.08586228e+00, 1.58873871e-01, -1.72688261e-01
2.74949193e-01, 3.40164900e-01, 3.49999988e-03, -7.59914458e-01, 4.48206030e-02, 4.64901887e-02
2.41035432e-01, 3.73794675e-01, 3.49999988e-03, 1.41419381e-01, 3.00801367e-01, 1.16296537e-01
2.68660724e-01, 3.34149688e-01, 3.49999988e-03, -8.25972557e-01, 6.84478432e-02, 5.58496565e-02
2.71433324e-01, 3.55509847e-01, 3.49999988e-03, -8.68694484e-01, 5.90663170e-03, -1.18892193e-02
2.65049905e-01, 3.66360754e-01, 3.49999988e-03, -8.94549131e-01, 4.70440686e-02, -3.59213911e-02
2.32290149e-01, 3.62280309e-01, 3.49999988e-03, 1.25339890e+00, 5.11448234e-02, 6.67995587e-02
2.36904576e-01, 3.32802802e-01, 3.49999988e-03, 6.76547408e-01, 8.88803527e-02, -6.54095933e-02
2.38766909e-01, 3.31582099e-01, 3.49999988e-03, 4.77037162e-01, 9.61849988e-02, -5.79074025e-02
2.43490577e-01, 3.71544540e-01, 3.49999988e-03, 5.39702037e-03, 1.61302447e-01, 5.06577827e-02
2.70347357e-01, 3.42804104e-01, 3.49999988e-03, -8.93021643e-01, 6.18663989e-03, 1.21868178e-02
2.54969299e-01, 3.71057481e-01, 3.49999988e-03, -7.03877926e-01, 8.27213302e-02, -1.61455739e-02
2.59555727e-01, 3.23622167e-01, 3.49999988e-03, -5.65761864e-01, 3.00559223e-01, 5.57531081e-02
2.27747604e-01, 3.45203340e-01, 3.49999988e-03, 1.63606060e+00, 2.71213036e-02, -4.93141524e-02
2.69646943e-01, 3.65731299e-01, 3.49999988e-03, -8.03730130e-01, 7.70709440e-02, -6.21793680e-02
2.63427705e-01, 3.29155266e-01, 3.49999988e-03, -7.67275810e-01, 1.39445484e-01, 6.36429414e-02
2.81542689e-01, 3.61594617e-01, 3.49999988e-03, -6.25825346e-01, 9.83399972e-02, -6.76750317e-02
2.72948742e-01, 3.58362466e-01, 3.49999988e-03, -8.16553593e-01, 2.43300255e-02, -3.17735523e-02
2.02920020e-01, 3.33051503e-01, 3.49999988e-03, 8.28478217e-01, 4.98760611e-01, -2.03305751e-01
2.63123095e-01, 3.30503851e-01, 3.49999988e-03, -8.13831568e-01, 1.00341305e-01, 5.16219586e-02
2.71574557e-01, 3.47456813e-01, 3.49999988e-03, -8.72780144e-01, 2.29761354e-03, 4.51883627e-03
2.26574540e-01, 3.53124589e-01, 3.49999988e-03, 1.61852491e+00, 3.22672762e-02, 3.87678817e-02
2.73250550e-01, 3.59335810e-01, 3.49999988e-03, -8.06952298e-01, 3.14122811e-02, -3.77918594e-02
2.57501721e-01, 3.27497274e-01, 3.49999988e-03, -6.84117198e-01, 1.58050299e-01, 3.78090777e-02
2.65878975e-01, 3.26172829e-01, 3.49999988e-03, -6.53994858e-01, 2.32166097e-01, 8.74028802e-02
6.52559578e-01, 1.88107286e-02, 3.49999988e-03, 1.94214599e-03, 1.03074765e+00, 1.05489022e-03
2.77570635e-01, 3.56877506e-01, 3.49999988e-03, -7.29622841e-01, 4.02447879e-02, -3.53860222e-02
2.26602644e-01, 3.45838636e-01, 3.49999988e-03, 1.58754253e+00, 3.86576280e-02, -5.27113602e-02
2.68359929e-01, 3.65447044e-01, 3.49999988e-03, -8.35493803e-01, 6.04055226e-02, -5.11734225e-02
9.93400872e-01, 3.51041257e-01, 3.49999988e-03, 3.84780602e-03, 9.38835561e-01, -5.38710156e-04
2.79782891e-01, 4.05653566e-01, 3.49999988e-03, -2.40182906e-01, 8.01600695e-01, -3.98869179e-02
2.67969161e-01, 3.64793926e-01, 3.49999988e-03, -8.58913302e-01, 4.81115878e-02, -4.34771627e-02
2.67701030e-01, 3.36016715e-01, 3.49999988e-03, -8.86403203e-01, 3.62734236e-02, 3.57459784e-02
9.79667842e-01, 3.82926241e-02, 3.49999988e-03, -1.88858085e-03, 1.01876986e+00, 2.21552653e-03
9.80044246e-01, 2.88657136e-02, 3.49999988e-03, -2.10174802e-03, 1.01422381e+00, 1.41044077e-03
9.80105996e-01, 1.93297658e-02, 3.49999988e-03, -2.43652356e-03, 1.00948393e+00, 7.55499059e-04
9.79430377e-01, 4.75698002e-02, 3.49999988e-03, -1.75741652e-03, 1.02302170e+00, 3.13088065e-03
9.70107973e-01, 2.83260960e-02, 3.49999988e-03, -2.47337157e-03, 1.01473963e+00, 1.27346348e-03
9.79675412e-01, 6.61354721e-01, 3.49999988e-03, -1.95297413e-03, 1.01902831e+00, -2.25834595e-03
9.79695976e-01, 6.71169758e-01, 3.49999988e-03, -2.14192178e-03, 1.01431048e+00, -1.42486417e-03
9.79828656e-01, 6.80794299e-01, 3.49999988e-03, -2.45106686e-03, 1.00947034e+00, -7.56795751e-04
9.69520986e-01, 3.74412425e-02, 3.49999988e-03, -2.24789232e-03, 1.01918077e+00, 2.01991899e-03
9.70053971e-01, 1.91379376e-02, 3.49999988e-03, -2.85787322e-03, 1.01002753e+00, 6.66590873e-04
9.69542444e-01, 6.71457350e-01, 3.49999988e-03, -2.52466206e-03, 1.01490200e+00, -1.28236774e-03
9.69687283e-01, 6.81015015e-01, 3.49999988e-03, -2.89198128e-03, 1.00992310e+00, -6.56672579e-04
9.62146223e-01, 3.60422470e-02, 3.49999988e-03, -2.43247952e-03, 1.01918840e+00, 1.81658508e-03
9.79303718e-01, 5.70114367e-02, 3.49999988e-03, -1.66715565e-03, 1.02698004e+00, 4.17311070e-03
9.68766928e-01, 4.62039113e-02, 3.49999988e-03, -2.06701620e-03, 1.02339017e+00, 2.85332650e-03
9.79626656e-01, 6.51642382e-01, 3.49999988e-03, -1.84374221e-03, 1.02348101e+00, -3.21708992e-03
9.69450891e-01, 6.61911666e-01, 3.49999988e-03, -2.25008675e-03, 1.01972473e+00, -2.08482193e-03
9.59455192e-01, 6.81272745e-01, 3.49999988e-03, -3.18152318e-03, 1.01037443e+00, -5.90025680e-04
9.59891021e-01, 2.84680761e-02, 3.49999988e-03, -2.69846735e-03, 1.01567554e+00, 1.22152560e-03
9.60102677e-01, 1.99884363e-02, 3.49999988e-03, -3.12512624e-03, 1.01071942e+00, 6.22484833e-04
9.59320843e-01, 6.71774447e-01, 3.49999988e-03, -2.78906361e-03, 1.01551843e+00, -1.17952027e-03
9.59243536e-01, 6.62264407e-01, 3.49999988e-03, -2.46179267e-03, 1.02047706e+00, -1.95326935e-03
9.69372988e-01, 6.52305782e-01, 3.49999988e-03, -2.04889313e-03, 1.02426803e+00, -3.02629359e-03
9.79556441e-01, 6.41912758e-01, 3.49999988e-03, -1.78757077e-03, 1.02754855e+00, -4.28114925e-03
9.56684411e-01, 4.22493704e-02, 3.49999988e-03, -2.36583315e-03, 1.02253139e+00, 2.32704496e-03
9.68568563e-01, 5.49201518e-02, 3.49999988e-03, -1.85518607e-03, 1.02746868e+00, 3.86598986e-03
9.79318261e-01, 6.66874126e-02, 3.49999988e-03, -1.63281651e-03, 1.03058887e+00, 5.34397969e-03
9.51963365e-01, 3.03078238e-02, 3.49999988e-03, -2.83054775e-03, 1.01705134e+00, 1.27452239e-03
9.49288249e-01, 6.81374729e-01, 3.49999988e-03, -3.39611666e-03, 1.01082182e+00, -5.48740500e-04
9.50750351e-01, 1.98083855e-02, 3.49999988e-03, -3.31216119e-03, 1.01144874e+00, 6.16058067e-04
9.49140906e-01, 6.71937406e-01, 3.49999988e-03, -2.99458415e-03, 1.01614892e+00, -1.11321523e-03
9.79471028e-01, 7.65833184e-02, 3.49999988e-03, -1.64913433e-03, 1.03368866e+00, 6.60424074e-03
9.68997061e-01, 6.51526973e-02, 3.49999988e-03, -1.74921204e-03, 1.03133357e+00, 5.06965304e-03
9.58311021e-01, 5.34836315e-02, 3.49999988e-03, -2.02614604e-03, 1.02801490e+00, 3.59375449e-03
9.46426690e-01, 4.22047637e-02, 3.49999988e-03, -2.51102075e-03, 1.02385437e+00, 2.29928736e-03
9.79548573e-01, 6.32070661e-01, 3.49999988e-03, -1.76375429e-03, 1.03113532e+00, -5.43438690e-03
9.69346225e-01, 6.42614186e-01, 3.49999988e-03, -1.90426409e-03, 1.02843523e+00, -4.08894103e-03
9.49060798e-01, 6.62465096e-01, 3.49999988e-03, -2.63699656e-03, 1.02127028e+00, -1.86833786e-03
9.59152997e-01, 6.52756631e-01, 3.49999988e-03, -2.19454244e-03, 1.02514148e+00, -2.87985080e-03
9.43709493e-01, 3.12648304e-02, 3.49999988e-03, -2.92086578e-03, 1.01819921e+00, 1.32628391e-03
9.41494942e-01, 2.04109102e-02, 3.49999988e-03, -3.44944443e-03, 1.01216114e+00, 6.25832472e-04
9.39017296e-01, 6.72019482e-01, 3.49999988e-03, -3.12235183e-03, 1.01680660e+00, -1.07469468e-03
9.49027717e-01, 6.52936459e-01, 3.49999988e-03, -2.32508546e-03, 1.02608097e+00, -2.78708432e-03
9.59168434e-01, 6.43088996e-01, 3.49999988e-03, -1.97810773e-03, 1.02942324e+00, -3.94201651e-03
9.69330490e-01, 6.32833660e-01, 3.49999988e-03, -1.79796538e-03, 1.03212690e+00, -5.25420904e-03
9.79505002e-01, 6.22209370e-01, 3.49999988e-03, -1.76509505e-03, 1.03414702e+00, -6.65650703e-03
9.36554372e-01, 4.21614163e-02, 3.49999988e-03, -2.61469116e-03, 1.02480078e+00, 2.27442198e-03
9.48104441e-01, 5.29261194e-02, 3.49999988e-03, -2.19410798e-03, 1.02887964e+00, 3.44791077e-03
9.58918571e-01, 6.39962479e-02, 3.49999988e-03, -1.82142807e-03, 1.03219783e+00, 4.84564761e-03
9.69243288e-01, 7.52426088e-02, 3.49999988e-03, -1.67550182e-03, 1.03462768e+00, 6.36125589e-03
9.79554713e-01, 8.65125135e-02, 3.49999988e-03, -1.69579173e-03, 1.03614402e+00, 7.90647790e-03
9.34391737e-01, 3.13215330e-02, 3.49999988e-03, -3.04411887e-03, 1.01897109e+00, 1.32057280e-03
9.29194391e-01, 6.81394935e-01, 3.49999988e-03, -3.61837703e-03, 1.01177025e+00, -5.14209911e-04
9.31830168e-01, 2.03886759e-02, 3.49999988e-03, -3.56917945e-03, 1.01277173e+00, 6.25489745e-04
9.79607403e-01, 9.65017304e-02, 3.49999988e-03, -1.75259286e-03, 1.03788400e+00, 9.22438130e-03
9.69363689e-01, 8.52265358e-02, 3.49999988e-03, -1.63035118e-03, 1.03721988e+00, 7.69658992e-03
9.59071457e-01, 7.42800385e-02, 3.49999988e-03, -1.66232104e-03, 1.03568900e+00, 6.17397297e-03
9.48707819e-01, 6.34443387e-02, 3.49999988e-03, -1.90424453e-03, 1.03325081e+00, 4.71743103e-03
9.38026667e-01, 5.28838113e-02, 3.49999988e-03, -2.24869489e-03, 1.02999699e+00, 3.41010466e-03
9.27119195e-01, 4.23548557e-02, 3.49999988e-03, -2.66132480e-03, 1.02585208e+00, 2.28548166e-03
9.79489326e-01, 6.12315953e-01, 3.49999988e-03, -1.78232766e-03, 1.03649867e+00, -7.92358071e-03
9.69332874e-01, 6.22934222e-01, 3.49999988e-03, -1.71766977e-03, 1.03523743e+00, -6.50010118e-03
9.59172010e-01, 6.33319795e-01, 3.49999988e-03, -1.79961673e-03, 1.03322160e+00, -5.11955749e-03
9.49040532e-01, 6.43339336e-01, 3.49999988e-03, -2.05808715e-03, 1.03048801e+00, -3.85213457e-03
9.38928545e-01, 6.53057933e-01, 3.49999988e-03, -2.39775842e-03, 1.02706957e+00, -2.73655425e-03
9.24995899e-01, 3.08534652e-02, 3.49999988e-03, -3.06635001e-03, 1.01977813e+00, 1.32906309e-03
9.18866932e-01, 6.72048986e-01, 3.49999988e-03, -3.23482766e-03, 1.01818895e+00, -1.05460559e-03
9.19147909e-01, 6.81368291e-01, 3.49999988e-03, -3.65955150e-03, 1.01226163e+00, -5.11266640e-04
9.21615660e-01, 2.05725003e-02, 3.49999988e-03, -3.58602381e-03, 1.01336551e+00, 6.27996749e-04
9.18810189e-01, 6.62621379e-01, 3.49999988e-03, -2.82199425e-03, 1.02385211e+00, -1.79892220e-03
9.28857803e-01, 6.53159618e-01, 3.49999988e-03, -2.43367394e-03, 1.02808893e+00, -2.71835341e-03
9.38975930e-01, 6.43429160e-01, 3.49999988e-03, -2.08871742e-03, 1.03161538e+00, -3.80948605e-03
9.49066520e-01, 6.33589268e-01, 3.49999988e-03, -1.82446197e-03, 1.03439224e+00, -5.04282815e-03
9.59170580e-01, 6.23454928e-01, 3.49999988e-03, -1.64797879e-03, 1.03642893e+00, -6.39005750e-03
9.69309509e-01, 6.13002777e-01, 3.49999988e-03, -1.65432855e-03, 1.03767240e+00, -7.80095812e-03
9.79468405e-01, 6.02339268e-01, 3.49999988e-03, -1.79508643e-03, 1.03811693e+00, -9.21108760e-03
9.18151975e-01, 4.31703776e-02, 3.49999988e-03, -2.67243641e-03, 1.02716410e+00, 2.35841726e-03
9.28356647e-01, 5.31347021e-02, 3.49999988e-03, -2.26968294e-03, 1.03122950e+00, 3.43149621e-03
9.38798368e-01, 6.34118244e-02, 3.49999988e-03, -1.92594784e-03, 1.03448558e+00, 4.68471134e-03
9.49061692e-01, 7.37946033e-02, 3.49999988e-03, -1.67817564e-03, 1.03688598e+00, 6.07453706e-03
9.59225893e-01, 8.44161361e-02, 3.49999988e-03, -1.53921254e-03, 1.03842139e+00, 7.54906423e-03
9.69433129e-01, 9.52311829e-02, 3.49999988e-03, -1.60220696e-03, 1.03906286e+00, 9.05334111e-03
9.79610145e-01, 1.06474876e-01, 3.49999988e-03, -1.80309627e-03, 1.03885043e+00, 1.05347242e-02
9.08905566e-01, 6.71994269e-01, 3.49999988e-03, -3.23857134e-03, 1.01889753e+00, -1.06134359e-03
9.79631066e-01, 1.16498344e-01, 3.49999988e-03, -1.85686117e-03, 1.03900361e+00, 1.18116885e-02
9.69448566e-01, 1.05227180e-01, 3.49999988e-03, -1.58107793e-03, 1.04010832e+00, 1.04093160e-02
9.59270835e-01, 9.44187641e-02, 3.49999988e-03, -1.43824448e-03, 1.04035497e+00, 8.94753821e-03
9.49087381e-01, 8.39701444e-02, 3.49999988e-03, -1.49330392e-03, 1.03972578e+00, 7.48541672e-03
9.38982964e-01, 7.37428516e-02, 3.49999988e-03, -1.65066659e-03, 1.03822088e+00, 6.05965499e-03
9.28889751e-01, 6.35364875e-02, 3.49999988e-03, -1.91118568e-03, 1.03581989e+00, 4.71299095e-03
9.18633163e-01, 5.35488836e-02, 3.49999988e-03, -2.23536813e-03, 1.03255904e+00, 3.49431857e-03
9.08196568e-01, 3.43488976e-02, 3.49999988e-03, -2.99580558e-03, 1.02311480e+00, 1.56889099e-03
9.08985555e-01, 4.38899063e-02, 3.49999988e-03, -2.59446353e-03, 1.02863610e+00, 2.47270335e-03
9.79485273e-01, 5.92322707e-01, 3.49999988e-03, -1.79257651e-03, 1.03894413e+00, -1.04940860e-02
9.69319046e-01, 6.02997839e-01, 3.49999988e-03, -1.59512507e-03, 1.03935313e+00, -9.13039409e-03
9.59165215e-01, 6.13503933e-01, 3.49999988e-03, -1.51501677e-03, 1.03894305e+00, -7.72676803e-03
9.49057043e-01, 6.23728454e-01, 3.49999988e-03, -1.61622651e-03, 1.03769135e+00, -6.33838587e-03
9.38992679e-01, 6.33724511e-01, 3.49999988e-03, -1.80906558e-03, 1.03563690e+00, -5.01823658e-03
9.28942442e-01, 6.43562794e-01, 3.49999988e-03, -2.09198869e-03, 1.03277862e+00, -3.80324619e-03
9.18846667e-01, 6.53145313e-01, 3.49999988e-03, -2.43086042e-03, 1.02914464e+00, -2.72695418e-03
9.08748150e-01, 6.62635505e-01, 3.49999988e-03, -2.81161373e-03, 1.02475500e+00, -1.81320671e-03
9.05212462e-01, 2.75829285e-02, 3.49999988e-03, -3.32209771e-03, 1.01889253e+00, 1.01691997e-03
9.10349190e-01, 2.06308309e-02, 3.49999988e-03, -3.60280764e-03, 1.01454318e+00, 6.74205075e-04
8.99121881e-01, 6.81358397e-01, 3.49999988e-03, -3.66361323e-03, 1.01322842e+00, -5.17462264e-04
8.98864210e-01, 6.72012150e-01, 3.49999988e-03, -3.21881217e-03, 1.01960027e+00, -1.07302051e-03
8.89044464e-01, 6.81407213e-01, 3.49999988e-03, -3.63712222e-03, 1.01370144e+00, -5.23328024e-04
8.98790598e-01, 6.62599087e-01, 3.49999988e-03, -2.77597178e-03, 1.02566540e+00, -1.83683634e-03
9.08823729e-01, 6.53140128e-01, 3.49999988e-03, -2.40136683e-03, 1.03022528e+00, -2.75489199e-03
9.18919146e-01, 6.43547654e-01, 3.49999988e-03, -2.06328579e-03, 1.03398275e+00, -3.82789131e-03
9.28977966e-01, 6.33722842e-01, 3.49999988e-03, -1.77358056e-03, 1.03693032e+00, -5.03578922e-03
9.38990712e-01, 6.23875737e-01, 3.49999988e-03, -1.55396154e-03, 1.03903079e+00, -6.34206738e-03
9.49061811e-01, 6.13771737e-01, 3.49999988e-03, -1.42623310e-03, 1.04027867e+00, -7.71150645e-03
9.59161162e-01, 6.03527009e-01, 3.49999988e-03, -1.39154610e-03, 1.04067969e+00, -9.10023600e-03
9.69297409e-01, 5.93015194e-01, 3.49999988e-03, -1.53137569e-03, 1.04022229e+00, -1.04623735e-02
9.79467988e-01, 5.82340658e-01, 3.49999988e-03, -1.78261404e-03, 1.03894615e+00, -1.17471851e-02
8.97548139e-01, 2.67060753e-02, 3.49999988e-03, -3.33157042e-03, 1.01893294e+00, 9.98110278e-04
8.97855520e-01, 3.56802680e-02, 3.49999988e-03, -2.86485627e-03, 1.02463245e+00, 1.69041380e-03
8.98756564e-01, 4.47807834e-02, 3.49999988e-03, -2.47743423e-03, 1.03009629e+00, 2.58629164e-03
9.08874452e-01, 5.39325029e-02, 3.49999988e-03, -2.15898291e-03, 1.03392982e+00, 3.58364289e-03
9.18966770e-01, 6.37533590e-02, 3.49999988e-03, -1.85788481e-03, 1.03721058e+00, 4.77957074e-03
9.29011464e-01, 7.37687871e-02, 3.49999988e-03, -1.59803976e-03, 1.03963137e+00, 6.10322505e-03
9.38992023e-01, 8.38781744e-02, 3.49999988e-03, -1.41271320e-03, 1.04113591e+00, 7.49928132e-03
9.49134946e-01, 9.40308869e-02, 3.49999988e-03, -1.33292947e-03, 1.04172897e+00, 8.92482512e-03
9.59294856e-01, 1.04444772e-01, 3.49999988e-03, -1.34831434e-03, 1.04146016e+00, 1.03505179e-02
9.69460189e-01, 1.15237489e-01, 3.49999988e-03, -1.56134425e-03, 1.04031813e+00, 1.17387772e-02
9.79616463e-01, 1.26479357e-01, 3.49999988e-03, -1.90005032e-03, 1.03832352e+00, 1.30280228e-02
8.88825953e-01, 6.72031522e-01, 3.49999988e-03, -3.17999744e-03, 1.02030337e+00, -1.08848838e-03
8.88002813e-01, 2.64548827e-02, 3.49999988e-03, -3.30440095e-03, 1.01944101e+00, 1.00590126e-03
8.88917506e-01, 1.76812243e-02, 3.49999988e-03, -3.73654370e-03, 1.01309264e+00, 4.80629911e-04
9.79632914e-01, 1.36504367e-01, 3.49999988e-03, -1.90882187e-03, 1.03680563e+00, 1.41612105e-02
9.69456077e-01, 1.25235915e-01, 3.49999988e-03, -1.53234787e-03, 1.03967094e+00, 1.30148921e-02
9.59292054e-01, 1.14433907e-01, 3.49999988e-03, -1.26363081e-03, 1.04170346e+00, 1.17340880e-02
9.38992143e-01, 9.38778222e-02, 3.49999988e-03, -1.20029994e-03, 1.04318857e+00, 8.97734612e-03
9.28991914e-01, 8.38785246e-02, 3.49999988e-03, -1.31872576e-03, 1.04260826e+00, 7.57016428e-03
9.18991327e-01, 7.38799721e-02, 3.49999988e-03, -1.51657208e-03, 1.04108763e+00, 6.18348643e-03
9.08989787e-01, 6.38828799e-02, 3.49999988e-03, -1.77952275e-03, 1.03862572e+00, 4.86918818e-03
8.98990214e-01, 5.42191006e-02, 3.49999988e-03, -2.07464979e-03, 1.03532851e+00, 3.68503737e-03
8.88236880e-01, 3.58326510e-02, 3.49999988e-03, -2.83638248e-03, 1.02562881e+00, 1.74217590e-03
8.88634861e-01, 4.51814756e-02, 3.49999988e-03, -2.40289257e-03, 1.03142118e+00, 2.67343060e-03
9.79487062e-01, 5.72325230e-01, 3.49999988e-03, -1.75696111e-03, 1.03811038e+00, -1.29448362e-02
9.69311416e-01, 5.83004534e-01, 3.49999988e-03, -1.46162522e-03, 1.04024398e+00, -1.17705511e-02
9.49060619e-01, 6.03779256e-01, 3.49999988e-03, -1.25097868e-03, 1.04206300e+00, -9.13034193e-03
9.38991249e-01, 6.13876224e-01, 3.49999988e-03, -1.31578289e-03, 1.04168916e+00, -7.75368977e-03
9.28990126e-01, 6.23875201e-01, 3.49999988e-03, -1.47851987e-03, 1.04042590e+00, -6.39187964e-03
9.18981671e-01, 6.33755505e-01, 3.49999988e-03, -1.71363202e-03, 1.03826380e+00, -5.08543756e-03
9.08920407e-01, 6.43529952e-01, 3.49999988e-03, -2.00970471e-03, 1.03521895e+00, -3.87570541e-03
8.98812890e-01, 6.53144777e-01, 3.49999988e-03, -2.34807143e-03, 1.03132546e+00, -2.79642362e-03
8.88766289e-01, 6.62610590e-01, 3.49999988e-03, -2.72127660e-03, 1.02658439e+00, -1.86760933e-03
8.78801048e-01, 6.72053039e-01, 3.49999988e-03, -3.12551507e-03, 1.02101338e+00, -1.10716838e-03
8.79007757e-01, 6.81416929e-01, 3.49999988e-03, -3.59697756e-03, 1.01418328e+00, -5.30820573e-04
8.78455520e-01, 2.67320164e-02, 3.49999988e-03, -3.23559856e-03, 1.02018046e+00, 1.02504925e-03
8.78847361e-01, 1.76857579e-02, 3.49999988e-03, -3.69384070e-03, 1.01355243e+00, 4.86328528e-04
8.78752649e-01, 6.62647069e-01, 3.49999988e-03, -2.65164766e-03, 1.02750671e+00, -1.90286327e-03
8.88814509e-01, 6.53146029e-01, 3.49999988e-03, -2.27522338e-03, 1.03244090e+00, -2.84833647e-03
8.98923695e-01, 6.43539190e-01, 3.49999988e-03, -1.93392008e-03, 1.03648698e+00, -3.94156668e-03
9.08971071e-01, 6.33766890e-01, 3.49999988e-03, -1.63370592e-03, 1.03963149e+00, -5.15966211e-03
9.18989360e-01, 6.23874545e-01, 3.49999988e-03, -1.38321973e-03, 1.04186440e+00, -6.47517294e-03
9.28990901e-01, 6.13875926e-01, 3.49999988e-03, -1.19899353e-03, 1.04315400e+00, -7.84263387e-03
9.38991606e-01, 6.03876591e-01, 3.49999988e-03, -1.09341845e-03, 1.04351568e+00, -9.21867881e-03
9.49071467e-01, 5.93771756e-01, 3.49999988e-03, -1.08201790e-03, 1.04298449e+00, -1.05644446e-02
