
[Name]
surface_body

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
2.56701469e-01, 3.29695731e-01, 3.49999988e-03, -1.10561194e+03, 3.29184771e+00, 1.07962251e-01
2.66430289e-01, 3.66504133e-01, 3.49999988e-03, -8.71653564e+02, -1.80351698e+00, 2.34659338e+00
2.66571522e-01, 3.65962327e-01, 3.49999988e-03, -8.69063599e+02, -1.91590154e+00, 2.35620046e+00
2.67175764e-01, 3.66378933e-01, 3.49999988e-03, -8.64777954e+02, -1.84613466e+00, 2.57701349e+00
2.67080307e-01, 3.65706146e-01, 3.49999988e-03, -8.64353760e+02, -1.97208953e+00, 2.49474335e+00
2.67848164e-01, 3.66024315e-01, 3.49999988e-03, -8.58142395e+02, -1.93645144e+00, 2.77792478e+00
2.67541885e-01, 3.65349650e-01, 3.49999988e-03, -8.58948730e+02, -2.03579044e+00, 2.64360142e+00
2.35255197e-01, 3.68153274e-01, 3.49999988e-03, -3.61908844e+02, 4.77624168e+01, 3.70486908e+01
2.34964505e-01, 3.67760867e-01, 3.49999988e-03, -3.16961395e+02, 4.57606697e+01, 3.67560806e+01
2.30888456e-01, 3.39513123e-01, 3.49999988e-03, 1.01094464e+03, 1.83966694e+01, -2.75132236e+01
2.31098831e-01, 3.39249581e-01, 3.49999988e-03, 9.45212769e+02, 1.82929611e+01, -2.70518017e+01
2.93343335e-01, 3.23255450e-01, 3.49999988e-03, -8.20387390e+02, 2.60096645e+01, -3.02183342e+00
2.91869968e-01, 3.20680827e-01, 3.49999988e-03, -8.11960938e+02, 3.56057854e+01, -3.60100102e+00
2.67074615e-01, 3.36066663e-01, 3.49999988e-03, -8.55759460e+02, -1.68740797e+00, -2.09175134e+00
2.67320782e-01, 3.35857064e-01, 3.49999988e-03, -8.55181396e+02, -1.82890701e+00, -2.29340148e+00
2.39753142e-01, 3.29434872e-01, 3.49999988e-03, -1.05136011e+03, 5.05629463e+01, -2.77651367e+01
2.00043499e-01, 3.00899386e-01, 3.49999988e-03, 4.03938782e+02, 5.71105995e+01, -9.34746456e+00
2.95140624e-01, 4.02514845e-01, 3.49999988e-03, -6.28674683e+02, 7.26099091e+01, 7.45462799e+00
2.76449233e-01, 3.86652499e-01, 3.49999988e-03, -7.55616394e+02, 6.84326706e+01, 9.58238125e+00
2.75771260e-01, 3.22430432e-01, 3.49999988e-03, -8.17211670e+02, 3.51316071e+01, -4.26199341e+00
2.26125121e-01, 3.79420489e-01, 3.49999988e-03, 3.01762848e+02, 5.50870934e+01, 2.27231617e+01
2.69437104e-01, 3.34188879e-01, 3.49999988e-03, -8.46951538e+02, -1.80053556e+00, -3.12429094e+00
2.44113281e-01, 3.28071207e-01, 3.49999988e-03, -1.35274915e+03, 4.51781425e+01, -1.66560631e+01
2.28653014e-01, 3.46790612e-01, 3.49999988e-03, 2.01434485e+03, 4.55222225e+00, -9.41243362e+00
2.28822231e-01, 3.46546143e-01, 3.49999988e-03, 2.00319592e+03, 3.98700976e+00, -9.41626358e+00
2.29667142e-01, 3.43131721e-01, 3.49999988e-03, 1.61472180e+03, 9.15455246e+00, -1.87094879e+01
2.29885608e-01, 3.42704922e-01, 3.49999988e-03, 1.55989758e+03, 9.13358688e+00, -1.87240353e+01
2.48497680e-01, 3.28154474e-01, 3.49999988e-03, -1.41448499e+03, 2.51399326e+01, -4.81173277e+00
2.48835951e-01, 3.28345299e-01, 3.49999988e-03, -1.41391089e+03, 2.16953964e+01, -3.72569466e+00
2.52171457e-01, 3.28182817e-01, 3.49999988e-03, -1.28757690e+03, 1.60246887e+01, -1.23821211e+00
2.52614528e-01, 3.28439295e-01, 3.49999988e-03, -1.27600610e+03, 1.32157784e+01, -6.91796780e-01
2.50179917e-01, 3.71934444e-01, 3.49999988e-03, -1.36516357e+03, 2.05746803e+01, 2.77989626e+00
2.49690250e-01, 3.71678323e-01, 3.49999988e-03, -1.38588477e+03, 1.92571354e+01, 2.69144154e+00
2.17573375e-01, 3.07989866e-01, 3.49999988e-03, 3.22713287e+02, 5.73786812e+01, -1.45946341e+01
2.85152465e-01, 3.71849865e-01, 3.49999988e-03, -8.20986633e+02, 1.11146383e+01, 3.13865447e+00
2.30627552e-01, 3.05202305e-01, 3.49999988e-03, 1.47340641e+01, 6.21088409e+01, -1.65729141e+01
2.90271044e-01, 3.60522479e-01, 3.49999988e-03, -8.19027466e+02, -4.70907927e+00, 2.58921409e+00
2.80164719e-01, 3.54305744e-01, 3.49999988e-03, -8.02645996e+02, -4.13661957e+00, 1.82698882e+00
2.19507426e-01, 3.57373744e-01, 3.49999988e-03, 1.54845068e+03, 3.08630390e+01, 1.18465614e+01
2.71199197e-01, 3.31573874e-01, 3.49999988e-03, -8.38828064e+02, 9.65054750e-01, -2.99270892e+00
