
[Name]
surface_body

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
2.43490577e-01, 3.71544540e-01, 3.49999988e-03, -2.22590327e+00, 7.13782132e-01, 2.35713288e-01
2.70347357e-01, 3.42804104e-01, 3.49999988e-03, -4.20597219e+00, 7.25419493e-03, 1.15331979e-02
2.54969299e-01, 3.71057481e-01, 3.49999988e-03, -5.26650667e+00, 3.07583243e-01, -5.34409583e-02
2.59555727e-01, 3.23622167e-01, 3.49999988e-03, -4.23684216e+00, 1.12032652e+00, 1.25122592e-01
2.27747604e-01, 3.45203340e-01, 3.49999988e-03, 8.24244881e+00, 1.35825515e-01, -2.45802566e-01
2.69646943e-01, 3.65731299e-01, 3.49999988e-03, -4.42118931e+00, 2.03402340e-01, -1.29561901e-01
2.63427705e-01, 3.29155266e-01, 3.49999988e-03, -4.82292700e+00, 4.53974694e-01, 1.68332979e-01
2.81542689e-01, 3.61594617e-01, 3.49999988e-03, -3.42139649e+00, 2.27805898e-01, -1.33806780e-01
2.72948742e-01, 3.58362466e-01, 3.49999988e-03, -4.03676939e+00, 4.18978482e-02, -4.40651961e-02
2.02920020e-01, 3.33051503e-01, 3.49999988e-03, 4.35392570e+00, 1.92088675e+00, -6.20919585e-01
2.63123095e-01, 3.30503851e-01, 3.49999988e-03, -5.00881386e+00, 3.14580381e-01, 1.37615532e-01
2.71574557e-01, 3.47456813e-01, 3.49999988e-03, -3.94694614e+00, 1.27232412e-03, 2.66871508e-03
2.26574540e-01, 3.53124589e-01, 3.49999988e-03, 8.26784229e+00, 1.61088750e-01, 1.90523088e-01
2.73250550e-01, 3.59335810e-01, 3.49999988e-03, -4.04127502e+00, 5.90785518e-02, -5.67956120e-02
2.57501721e-01, 3.27497274e-01, 3.49999988e-03, -4.94154739e+00, 5.74955642e-01, 1.11205973e-01
2.65878975e-01, 3.26172829e-01, 3.49999988e-03, -4.25884724e+00, 7.94434011e-01, 2.13894725e-01
6.52559578e-01, 1.88107286e-02, 3.49999988e-03, -4.50537279e-02, 3.08447480e+00, 1.70026219e-03
2.77570635e-01, 3.56877506e-01, 3.49999988e-03, -3.70692897e+00, 6.85871616e-02, -5.64247221e-02
2.26602644e-01, 3.45838636e-01, 3.49999988e-03, 8.06843090e+00, 1.91730246e-01, -2.58333683e-01
2.68359929e-01, 3.65447044e-01, 3.49999988e-03, -4.58266544e+00, 1.54694527e-01, -1.06845580e-01
9.93400872e-01, 3.51041257e-01, 3.49999988e-03, 1.01795150e-02, 2.52234411e+00, -1.46451709e-03
2.79782891e-01, 4.05653566e-01, 3.49999988e-03, -1.96160376e+00, 2.99852848e+00, 1.16914153e-01
2.67969161e-01, 3.64793926e-01, 3.49999988e-03, -4.65911770e+00, 1.18215024e-01, -8.88222232e-02
2.67701030e-01, 3.36016715e-01, 3.49999988e-03, -4.73291969e+00, 8.40315968e-02, 7.02203959e-02
9.79667842e-01, 3.82926241e-02, 3.49999988e-03, -3.31302034e-03, 3.10344434e+00, 2.86385417e-03
9.80044246e-01, 2.88657136e-02, 3.49999988e-03, -3.65296821e-03, 3.07804394e+00, 1.69997010e-03
9.80105996e-01, 1.93297658e-02, 3.49999988e-03, -4.13561659e-03, 3.05204415e+00, 8.30697012e-04
9.79430377e-01, 4.75698002e-02, 3.49999988e-03, -3.06838914e-03, 3.12795281e+00, 4.27915854e-03
9.70107973e-01, 2.83260960e-02, 3.49999988e-03, -5.61141502e-03, 3.07778168e+00, 1.60383782e-03
9.79675412e-01, 6.61354721e-01, 3.49999988e-03, -3.58778960e-03, 3.10463738e+00, -2.98071094e-03
9.79695976e-01, 6.71169758e-01, 3.49999988e-03, -3.86165222e-03, 3.07829690e+00, -1.77104992e-03
9.79828656e-01, 6.80794299e-01, 3.49999988e-03, -4.21974435e-03, 3.05184913e+00, -8.72661360e-04
9.69520986e-01, 3.74412425e-02, 3.49999988e-03, -5.46979252e-03, 3.10201192e+00, 2.69084284e-03
9.70053971e-01, 1.91379376e-02, 3.49999988e-03, -6.07807236e-03, 3.05256104e+00, 7.81079987e-04
9.69542444e-01, 6.71457350e-01, 3.49999988e-03, -5.85569581e-03, 3.07838106e+00, -1.66247529e-03
9.69687283e-01, 6.81015015e-01, 3.49999988e-03, -6.22438034e-03, 3.05189538e+00, -8.08792945e-04
9.62146223e-01, 3.60422470e-02, 3.49999988e-03, -6.86561503e-03, 3.09927297e+00, 2.45620869e-03
9.79303718e-01, 5.70114367e-02, 3.49999988e-03, -2.81680794e-03, 3.15176868e+00, 6.01923466e-03
9.68766928e-01, 4.62039113e-02, 3.49999988e-03, -5.24852006e-03, 3.12550020e+00, 3.94621585e-03
9.79626656e-01, 6.51642382e-01, 3.49999988e-03, -3.42630385e-03, 3.13036966e+00, -4.48460551e-03
9.69450891e-01, 6.61911666e-01, 3.49999988e-03, -5.54521941e-03, 3.10474014e+00, -2.82031717e-03
9.59455192e-01, 6.81272745e-01, 3.49999988e-03, -8.14481452e-03, 3.05207300e+00, -7.72680738e-04
9.59891021e-01, 2.84680761e-02, 3.49999988e-03, -7.34890765e-03, 3.07995844e+00, 1.60047412e-03
9.60102677e-01, 1.99884363e-02, 3.49999988e-03, -7.97964167e-03, 3.05398250e+00, 7.89201818e-04
9.59320843e-01, 6.71774447e-01, 3.49999988e-03, -7.78908329e-03, 3.07865524e+00, -1.59345183e-03
9.59243536e-01, 6.62264407e-01, 3.49999988e-03, -7.45055266e-03, 3.10511255e+00, -2.71298038e-03
9.69372988e-01, 6.52305782e-01, 3.49999988e-03, -5.30626578e-03, 3.13051343e+00, -4.26762411e-03
9.79556441e-01, 6.41912758e-01, 3.49999988e-03, -3.35615478e-03, 3.15499687e+00, -6.26102323e-03
9.56684411e-01, 4.22493704e-02, 3.49999988e-03, -7.48452358e-03, 3.11591268e+00, 3.24755092e-03
9.68568563e-01, 5.49201518e-02, 3.49999988e-03, -4.73805796e-03, 3.14944649e+00, 5.57967555e-03
9.79318261e-01, 6.66874126e-02, 3.49999988e-03, -2.70761759e-03, 3.17478395e+00, 8.09217244e-03
9.51963365e-01, 3.03078238e-02, 3.49999988e-03, -8.73760507e-03, 3.08479500e+00, 1.73088978e-03
9.49288249e-01, 6.81374729e-01, 3.49999988e-03, -9.91061889e-03, 3.05242729e+00, -7.48534803e-04
9.50750351e-01, 1.98083855e-02, 3.49999988e-03, -9.63272806e-03, 3.05583525e+00, 8.32168735e-04
9.49140906e-01, 6.71937406e-01, 3.49999988e-03, -9.55293607e-03, 3.07918859e+00, -1.54986931e-03
9.79471028e-01, 7.65833184e-02, 3.49999988e-03, -2.76292348e-03, 3.19610834e+00, 1.04444465e-02
9.68997061e-01, 6.51526973e-02, 3.49999988e-03, -4.58401768e-03, 3.17369175e+00, 7.62755796e-03
9.58311021e-01, 5.34836315e-02, 3.49999988e-03, -6.90418342e-03, 3.14743471e+00, 5.21711679e-03
9.46426690e-01, 4.22047637e-02, 3.49999988e-03, -9.42288339e-03, 3.11883402e+00, 3.29844980e-03
9.79548573e-01, 6.32070661e-01, 3.49999988e-03, -3.37406876e-03, 3.17805099e+00, -8.29728693e-03
9.69346225e-01, 6.42614186e-01, 3.49999988e-03, -5.13511011e-03, 3.15531373e+00, -5.99391153e-03
9.49060798e-01, 6.62465096e-01, 3.49999988e-03, -9.17802099e-03, 3.10585451e+00, -2.65130936e-03
9.59152997e-01, 6.52756631e-01, 3.49999988e-03, -7.14432634e-03, 3.13103652e+00, -4.12090309e-03
9.43709493e-01, 3.12648304e-02, 3.49999988e-03, -1.02340868e-02, 3.08831930e+00, 1.87150016e-03
9.41494942e-01, 2.04109102e-02, 3.49999988e-03, -1.12559795e-02, 3.05767059e+00, 8.75893049e-04
9.39017296e-01, 6.72019482e-01, 3.49999988e-03, -1.12216538e-02, 3.07993841e+00, -1.53010001e-03
9.49027717e-01, 6.52936459e-01, 3.49999988e-03, -8.80802423e-03, 3.13202667e+00, -4.04147338e-03
9.59168434e-01, 6.43088996e-01, 3.49999988e-03, -6.86316937e-03, 3.15606523e+00, -5.81190363e-03
9.69330490e-01, 6.32833660e-01, 3.49999988e-03, -5.03730308e-03, 3.17866468e+00, -7.98789598e-03
9.79505002e-01, 6.22209370e-01, 3.49999988e-03, -3.48121393e-03, 3.19899273e+00, -1.05741369e-02
9.36554372e-01, 4.21614163e-02, 3.49999988e-03, -1.10356063e-02, 3.12023640e+00, 3.32445931e-03
9.48104441e-01, 5.29261194e-02, 3.49999988e-03, -8.77889898e-03, 3.14755654e+00, 5.05938800e-03
9.58918571e-01, 6.39962479e-02, 3.49999988e-03, -6.48521213e-03, 3.17321849e+00, 7.27878138e-03
9.69243288e-01, 7.52426088e-02, 3.49999988e-03, -4.51393845e-03, 3.19594193e+00, 9.94226430e-03
9.79554713e-01, 8.65125135e-02, 3.49999988e-03, -2.98872543e-03, 3.21482229e+00, 1.30118271e-02
9.34391737e-01, 3.13215330e-02, 3.49999988e-03, -1.18316943e-02, 3.08962822e+00, 1.91637583e-03
9.29194391e-01, 6.81394935e-01, 3.49999988e-03, -1.31621240e-02, 3.05365324e+00, -7.41286261e-04
9.31830168e-01, 2.03886759e-02, 3.49999988e-03, -1.29014049e-02, 3.05892634e+00, 8.99495790e-04
9.79607403e-01, 9.65017304e-02, 3.49999988e-03, -3.36424308e-03, 3.23040628e+00, 1.57581586e-02
9.69363689e-01, 8.52265358e-02, 3.49999988e-03, -4.58864588e-03, 3.21533203e+00, 1.24646062e-02
9.59071457e-01, 7.42800385e-02, 3.49999988e-03, -6.21614140e-03, 3.19635248e+00, 9.58266854e-03
9.48707819e-01, 6.34443387e-02, 3.49999988e-03, -8.17918964e-03, 3.17399168e+00, 7.10404199e-03
9.38026667e-01, 5.28838113e-02, 3.49999988e-03, -1.03522092e-02, 3.14918685e+00, 5.05431974e-03
9.27119195e-01, 4.23548557e-02, 3.49999988e-03, -1.25216031e-02, 3.12229061e+00, 3.37232230e-03
9.79489326e-01, 6.12315953e-01, 3.49999988e-03, -3.67979077e-03, 3.21728420e+00, -1.30630489e-02
9.69332874e-01, 6.22934222e-01, 3.49999988e-03, -5.00898529e-03, 3.19997454e+00, -1.02294488e-02
9.59172010e-01, 6.33319795e-01, 3.49999988e-03, -6.61920570e-03, 3.17970514e+00, -7.77523499e-03
9.49040532e-01, 6.43339336e-01, 3.49999988e-03, -8.44961964e-03, 3.15730524e+00, -5.71493665e-03
9.38928545e-01, 6.53057933e-01, 3.49999988e-03, -1.03937369e-02, 3.13327885e+00, -4.00796160e-03
9.24995899e-01, 3.08534652e-02, 3.49999988e-03, -1.31928949e-02, 3.09109592e+00, 1.96838914e-03
9.18866932e-01, 6.72048986e-01, 3.49999988e-03, -1.42525090e-02, 3.08192873e+00, -1.54879503e-03
9.19147909e-01, 6.81368291e-01, 3.49999988e-03, -1.46287242e-02, 3.05440927e+00, -7.53213302e-04
9.21615660e-01, 2.05725003e-02, 3.49999988e-03, -1.42593710e-02, 3.06003714e+00, 9.32617870e-04
9.18810189e-01, 6.62621379e-01, 3.49999988e-03, -1.38114886e-02, 3.10934305e+00, -2.65145022e-03
9.28857803e-01, 6.53159618e-01, 3.49999988e-03, -1.18830381e-02, 3.13469887e+00, -4.00951551e-03
9.38975930e-01, 6.43429160e-01, 3.49999988e-03, -9.95045807e-03, 3.15883613e+00, -5.67636825e-03
9.49066520e-01, 6.33589268e-01, 3.49999988e-03, -8.10344238e-03, 3.18119001e+00, -7.66079407e-03
9.59170580e-01, 6.23454928e-01, 3.49999988e-03, -6.41730847e-03, 3.20136023e+00, -9.99303348e-03
9.69309509e-01, 6.13002777e-01, 3.49999988e-03, -5.05298702e-03, 3.21865940e+00, -1.26922177e-02
9.79468405e-01, 6.02339268e-01, 3.49999988e-03, -3.95081099e-03, 3.23240113e+00, -1.57408696e-02
9.18151975e-01, 4.31703776e-02, 3.49999988e-03, -1.39524993e-02, 3.12569618e+00, 3.51089938e-03
9.28356647e-01, 5.31347021e-02, 3.49999988e-03, -1.18131749e-02, 3.15154171e+00, 5.11589367e-03
9.38798368e-01, 6.34118244e-02, 3.49999988e-03, -9.72732715e-03, 3.17581081e+00, 7.07609672e-03
9.49061692e-01, 7.37946033e-02, 3.49999988e-03, -7.76729360e-03, 3.19765949e+00, 9.39635746e-03
9.59225893e-01, 8.44161361e-02, 3.49999988e-03, -6.07071118e-03, 3.21642590e+00, 1.20858392e-02
9.69433129e-01, 9.52311829e-02, 3.49999988e-03, -4.78821388e-03, 3.23150396e+00, 1.51687227e-02
9.79610145e-01, 1.06474876e-01, 3.49999988e-03, -3.90073471e-03, 3.24237347e+00, 1.86446644e-02
9.08905566e-01, 6.71994269e-01, 3.49999988e-03, -1.56508386e-02, 3.08301735e+00, -1.57664146e-03
9.79631066e-01, 1.16498344e-01, 3.49999988e-03, -4.51257685e-03, 3.25027990e+00, 2.16545425e-02
9.69448566e-01, 1.05227180e-01, 3.49999988e-03, -5.11993328e-03, 3.24405336e+00, 1.80238020e-02
9.59270835e-01, 9.44187641e-02, 3.49999988e-03, -6.02406170e-03, 3.23312902e+00, 1.47649813e-02
9.49087381e-01, 8.39701444e-02, 3.49999988e-03, -7.48099200e-03, 3.21818304e+00, 1.18869022e-02
9.38982964e-01, 7.37428516e-02, 3.49999988e-03, -9.21354629e-03, 3.19970989e+00, 9.34600551e-03
9.28889751e-01, 6.35364875e-02, 3.49999988e-03, -1.11306235e-02, 3.17817974e+00, 7.12708570e-03
9.18633163e-01, 5.35488836e-02, 3.49999988e-03, -1.31253470e-02, 3.15435052e+00, 5.22982189e-03
9.08196568e-01, 3.43488976e-02, 3.49999988e-03, -1.56707093e-02, 3.10233402e+00, 2.34483648e-03
9.08985555e-01, 4.38899063e-02, 3.49999988e-03, -1.50665604e-02, 3.12968874e+00, 3.71156959e-03
9.79485273e-01, 5.92322707e-01, 3.49999988e-03, -4.29105666e-03, 3.24382854e+00, -1.85714886e-02
9.69319046e-01, 6.02997839e-01, 3.49999988e-03, -5.15496219e-03, 3.23417330e+00, -1.53495204e-02
9.59165215e-01, 6.13503933e-01, 3.49999988e-03, -6.26112614e-03, 3.22041750e+00, -1.24402931e-02
9.49057043e-01, 6.23728454e-01, 3.49999988e-03, -7.78024783e-03, 3.20312572e+00, -9.86551959e-03
9.38992679e-01, 6.33724511e-01, 3.49999988e-03, -9.50473361e-03, 3.18299770e+00, -7.61802681e-03
9.28942442e-01, 6.43562794e-01, 3.49999988e-03, -1.13725560e-02, 3.16052485e+00, -5.68102719e-03
9.18846667e-01, 6.53145313e-01, 3.49999988e-03, -1.32956058e-02, 3.13626957e+00, -4.04329412e-03
9.08748150e-01, 6.62635505e-01, 3.49999988e-03, -1.51979653e-02, 3.11071014e+00, -2.69394182e-03
9.05212462e-01, 2.75829285e-02, 3.49999988e-03, -1.63861234e-02, 3.08212733e+00, 1.49292732e-03
9.10349190e-01, 2.06308309e-02, 3.49999988e-03, -1.60507895e-02, 3.06354451e+00, 1.00788288e-03
8.99121881e-01, 6.81358397e-01, 3.49999988e-03, -1.73634104e-02, 3.05586362e+00, -7.82862364e-04
8.98864210e-01, 6.72012150e-01, 3.49999988e-03, -1.69937909e-02, 3.08405995e+00, -1.61019852e-03
8.89044464e-01, 6.81407213e-01, 3.49999988e-03, -1.86655056e-02, 3.05653286e+00, -7.97150889e-04
8.98790598e-01, 6.62599087e-01, 3.49999988e-03, -1.65216830e-02, 3.11207342e+00, -2.75039487e-03
9.08823729e-01, 6.53140128e-01, 3.49999988e-03, -1.46489162e-02, 3.13791275e+00, -4.10227757e-03
9.18919146e-01, 6.43547654e-01, 3.49999988e-03, -1.27311628e-02, 3.16235375e+00, -5.72388247e-03
9.28977966e-01, 6.33722842e-01, 3.49999988e-03, -1.08368527e-02, 3.18499875e+00, -7.63045717e-03
9.38990712e-01, 6.23875737e-01, 3.49999988e-03, -9.06670466e-03, 3.20520639e+00, -9.82052833e-03
9.49061811e-01, 6.13771737e-01, 3.49999988e-03, -7.48708704e-03, 3.22248626e+00, -1.23052355e-02
9.59161162e-01, 6.03527009e-01, 3.49999988e-03, -6.14429871e-03, 3.23629069e+00, -1.50869349e-02
9.69297409e-01, 5.93015194e-01, 3.49999988e-03, -5.30454097e-03, 3.24601126e+00, -1.81691181e-02
9.79467988e-01, 5.82340658e-01, 3.49999988e-03, -4.65405313e-03, 3.25112772e+00, -2.15281919e-02
8.97548139e-01, 2.67060753e-02, 3.49999988e-03, -1.72876809e-02, 3.08079910e+00, 1.49462733e-03
8.97855520e-01, 3.56802680e-02, 3.49999988e-03, -1.66172013e-02, 3.10687971e+00, 2.54619890e-03
8.98756564e-01, 4.47807834e-02, 3.49999988e-03, -1.62141472e-02, 3.13331342e+00, 3.89602128e-03
9.08874452e-01, 5.39325029e-02, 3.49999988e-03, -1.43184923e-02, 3.15720487e+00, 5.37784398e-03
9.18966770e-01, 6.37533590e-02, 3.49999988e-03, -1.24396402e-02, 3.18072891e+00, 7.22453790e-03
9.29011464e-01, 7.37687871e-02, 3.49999988e-03, -1.05397319e-02, 3.20211506e+00, 9.37773287e-03
9.38992023e-01, 8.38781744e-02, 3.49999988e-03, -8.79383367e-03, 3.22046041e+00, 1.18184732e-02
9.49134946e-01, 9.40308869e-02, 3.49999988e-03, -7.27987895e-03, 3.23525167e+00, 1.45512167e-02
9.59294856e-01, 1.04444772e-01, 3.49999988e-03, -6.07812265e-03, 3.24616718e+00, 1.76017694e-02
9.69460189e-01, 1.15237489e-01, 3.49999988e-03, -5.52063528e-03, 3.25256014e+00, 2.10126787e-02
9.79616463e-01, 1.26479357e-01, 3.49999988e-03, -5.16820792e-03, 3.25372791e+00, 2.47553382e-02
8.88825953e-01, 6.72031522e-01, 3.49999988e-03, -1.82919540e-02, 3.08508015e+00, -1.65046332e-03
8.88002813e-01, 2.64548827e-02, 3.49999988e-03, -1.85477044e-02, 3.08110762e+00, 1.53447653e-03
8.88917506e-01, 1.76812243e-02, 3.49999988e-03, -1.88094657e-02, 3.05388689e+00, 7.28389714e-04
9.79632914e-01, 1.36504367e-01, 3.49999988e-03, -5.89177245e-03, 3.25239348e+00, 2.79088654e-02
9.69456077e-01, 1.25235915e-01, 3.49999988e-03, -5.93003118e-03, 3.25662518e+00, 2.41042469e-02
9.59292054e-01, 1.14433907e-01, 3.49999988e-03, -6.20842446e-03, 3.25516176e+00, 2.05803998e-02
9.38992143e-01, 9.38778222e-02, 3.49999988e-03, -8.43498390e-03, 3.23776507e+00, 1.44699849e-02
9.28991914e-01, 8.38785246e-02, 3.49999988e-03, -1.00151924e-02, 3.22298479e+00, 1.18351812e-02
9.18991327e-01, 7.38799721e-02, 3.49999988e-03, -1.17902607e-02, 3.20460749e+00, 9.45237279e-03
9.08989787e-01, 6.38828799e-02, 3.49999988e-03, -1.36803715e-02, 3.18324566e+00, 7.34473579e-03
8.98990214e-01, 5.42191006e-02, 3.49999988e-03, -1.55662280e-02, 3.15998149e+00, 5.53437788e-03
8.88236880e-01, 3.58326510e-02, 3.49999988e-03, -1.80271603e-02, 3.10879803e+00, 2.64603528e-03
8.88634861e-01, 4.51814756e-02, 3.49999988e-03, -1.74690094e-02, 3.13609695e+00, 4.03733458e-03
9.79487062e-01, 5.72325230e-01, 3.49999988e-03, -5.01939934e-03, 3.25392890e+00, -2.45944411e-02
9.69311416e-01, 5.83004534e-01, 3.49999988e-03, -5.47445426e-03, 3.25373220e+00, -2.11289115e-02
9.49060619e-01, 6.03779256e-01, 3.49999988e-03, -7.22211367e-03, 3.23865175e+00, -1.49490982e-02
9.38991249e-01, 6.13876224e-01, 3.49999988e-03, -8.63764621e-03, 3.22483826e+00, -1.22616645e-02
9.28990126e-01, 6.23875201e-01, 3.49999988e-03, -1.02977129e-02, 3.20748544e+00, -9.84034687e-03
9.18981671e-01, 6.33755505e-01, 3.49999988e-03, -1.21183489e-02, 3.18709159e+00, -7.68318400e-03
9.08920407e-01, 6.43529952e-01, 3.49999988e-03, -1.40291788e-02, 3.16425204e+00, -5.79751842e-03
8.98812890e-01, 6.53144777e-01, 3.49999988e-03, -1.59432571e-02, 3.13957953e+00, -4.18171799e-03
8.88766289e-01, 6.62610590e-01, 3.49999988e-03, -1.77991018e-02, 3.11342716e+00, -2.82095862e-03
8.78801048e-01, 6.72053039e-01, 3.49999988e-03, -1.95338167e-02, 3.08610392e+00, -1.69945718e-03
8.79007757e-01, 6.81416929e-01, 3.49999988e-03, -1.99247450e-02, 3.05723047e+00, -8.13899096e-04
8.78455520e-01, 2.67320164e-02, 3.49999988e-03, -1.97417326e-02, 3.08238435e+00, 1.57375401e-03
8.78847361e-01, 1.76857579e-02, 3.49999988e-03, -2.00996138e-02, 3.05454373e+00, 7.40229967e-04
8.78752649e-01, 6.62647069e-01, 3.49999988e-03, -1.90230589e-02, 3.11473680e+00, -2.90450547e-03
8.88814509e-01, 6.53146029e-01, 3.49999988e-03, -1.71925668e-02, 3.14123583e+00, -4.28082887e-03
8.98923695e-01, 6.43539190e-01, 3.49999988e-03, -1.52785107e-02, 3.16619825e+00, -5.89757413e-03
9.08971071e-01, 6.33766890e-01, 3.49999988e-03, -1.33515075e-02, 3.18922091e+00, -7.76805449e-03
9.18989360e-01, 6.23874545e-01, 3.49999988e-03, -1.14820171e-02, 3.20983124e+00, -9.90297738e-03
9.28990901e-01, 6.13875926e-01, 3.49999988e-03, -9.75389592e-03, 3.22734737e+00, -1.22867543e-02
9.38991606e-01, 6.03876591e-01, 3.49999988e-03, -8.22617672e-03, 3.24125123e+00, -1.49096400e-02
9.49071467e-01, 5.93771756e-01, 3.49999988e-03, -6.99115684e-03, 3.25111437e+00, -1.77683458e-02
