
[Name]
surface_body

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
2.56701469e-01, 3.29695731e-01, 3.49999988e-03, -1.64055884e+03, 3.90351200e+00, 5.44067286e-02
2.66430289e-01, 3.66504133e-01, 3.49999988e-03, -1.33271570e+03, -2.32800269e+00, 2.88692474e+00
2.66571522e-01, 3.65962327e-01, 3.49999988e-03, -1.32946265e+03, -2.44581103e+00, 2.89705300e+00
2.67175764e-01, 3.66378933e-01, 3.49999988e-03, -1.32416296e+03, -2.37343836e+00, 3.15145302e+00
2.67080307e-01, 3.65706146e-01, 3.49999988e-03, -1.32377563e+03, -2.50452614e+00, 3.05695653e+00
2.67848164e-01, 3.66024315e-01, 3.49999988e-03, -1.31602979e+03, -2.46798849e+00, 3.38367128e+00
2.67541885e-01, 3.65349650e-01, 3.49999988e-03, -1.31716626e+03, -2.56822252e+00, 3.23077774e+00
2.35255197e-01, 3.68153274e-01, 3.49999988e-03, -6.00284241e+02, 5.83440285e+01, 4.48817520e+01
2.34964505e-01, 3.67760867e-01, 3.49999988e-03, -5.37633362e+02, 5.60889778e+01, 4.47433586e+01
2.30888456e-01, 3.39513123e-01, 3.49999988e-03, 1.30163208e+03, 2.28617229e+01, -3.40226440e+01
2.31098831e-01, 3.39249581e-01, 3.49999988e-03, 1.20882886e+03, 2.28186035e+01, -3.35935555e+01
2.93343335e-01, 3.23255450e-01, 3.49999988e-03, -1.25034241e+03, 3.46432304e+01, -2.61327267e+00
2.91869968e-01, 3.20680827e-01, 3.49999988e-03, -1.23594446e+03, 4.72099800e+01, -3.34649062e+00
2.67074615e-01, 3.36066663e-01, 3.49999988e-03, -1.31230322e+03, -2.09448314e+00, -2.55321074e+00
2.67320782e-01, 3.35857064e-01, 3.49999988e-03, -1.31161072e+03, -2.27253580e+00, -2.79450965e+00
2.39753142e-01, 3.29434872e-01, 3.49999988e-03, -1.57391187e+03, 6.29685211e+01, -3.43547630e+01
2.00043499e-01, 3.00899386e-01, 3.49999988e-03, 5.00125824e+02, 6.69998550e+01, -1.05369816e+01
2.95140624e-01, 4.02514845e-01, 3.49999988e-03, -9.03776001e+02, 8.53166199e+01, 6.75482893e+00
2.76449233e-01, 3.86652499e-01, 3.49999988e-03, -1.14346057e+03, 8.33951645e+01, 1.02395926e+01
2.75771260e-01, 3.22430432e-01, 3.49999988e-03, -1.25938245e+03, 4.59774055e+01, -4.77122974e+00
2.26125121e-01, 3.79420489e-01, 3.49999988e-03, 3.43721497e+02, 6.49998932e+01, 2.61219406e+01
2.69437104e-01, 3.34188879e-01, 3.49999988e-03, -1.30137292e+03, -2.26696372e+00, -3.73308372e+00
2.44113281e-01, 3.28071207e-01, 3.49999988e-03, -2.00308032e+03, 5.71254272e+01, -2.09961891e+01
2.28653014e-01, 3.46790612e-01, 3.49999988e-03, 2.70002881e+03, 5.70827866e+00, -1.16916981e+01
2.28822231e-01, 3.46546143e-01, 3.49999988e-03, 2.68371802e+03, 5.01579046e+00, -1.17624559e+01
2.29667142e-01, 3.43131721e-01, 3.49999988e-03, 2.14232910e+03, 1.14424934e+01, -2.32688484e+01
2.29885608e-01, 3.42704922e-01, 3.49999988e-03, 2.06487573e+03, 1.14471893e+01, -2.33704205e+01
2.48497680e-01, 3.28154474e-01, 3.49999988e-03, -2.08592017e+03, 3.21394234e+01, -6.20967102e+00
2.48835951e-01, 3.28345299e-01, 3.49999988e-03, -2.08440601e+03, 2.77153072e+01, -4.82383776e+00
2.52171457e-01, 3.28182817e-01, 3.49999988e-03, -1.89961633e+03, 2.03229446e+01, -1.67572939e+00
2.52614528e-01, 3.28439295e-01, 3.49999988e-03, -1.88198999e+03, 1.66780491e+01, -9.64829445e-01
2.50179917e-01, 3.71934444e-01, 3.49999988e-03, -2.01241711e+03, 2.62151413e+01, 3.62677288e+00
2.49690250e-01, 3.71678323e-01, 3.49999988e-03, -2.04230188e+03, 2.45271969e+01, 3.50296021e+00
2.17573375e-01, 3.07989866e-01, 3.49999988e-03, 3.81287476e+02, 6.74753036e+01, -1.65823822e+01
2.85152465e-01, 3.71849865e-01, 3.49999988e-03, -1.26875964e+03, 1.43905783e+01, 3.13648582e+00
2.30627552e-01, 3.05202305e-01, 3.49999988e-03, -4.22744637e+01, 7.30739212e+01, -1.87296753e+01
2.90271044e-01, 3.60522479e-01, 3.49999988e-03, -1.26759460e+03, -5.33571005e+00, 2.22828555e+00
2.80164719e-01, 3.54305744e-01, 3.49999988e-03, -1.24707788e+03, -4.82612610e+00, 2.02906990e+00
2.19507426e-01, 3.57373744e-01, 3.49999988e-03, 2.05510400e+03, 3.66821709e+01, 1.37602434e+01
2.71199197e-01, 3.31573874e-01, 3.49999988e-03, -1.29085205e+03, 1.14828432e+00, -3.45475221e+00
2.65724510e-01, 3.72013777e-01, 3.49999988e-03, -1.35148669e+03, 1.19106302e+01, 2.19165897e+00
