
[Name]
surface_body

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
2.49690250e-01, 3.71678323e-01, 3.49999988e-03, -1.53600632e+02, 4.50506496e+00, 4.18074280e-01
2.17573375e-01, 3.07989866e-01, 3.49999988e-03, 3.16463146e+01, 1.73673916e+01, -4.88892031e+00
2.85152465e-01, 3.71849865e-01, 3.49999988e-03, -8.58783875e+01, 4.92208338e+00, 1.65446047e-02
2.30627552e-01, 3.05202305e-01, 3.49999988e-03, -2.87610269e+00, 1.90921230e+01, -5.52693558e+00
2.90271044e-01, 3.60522479e-01, 3.49999988e-03, -8.31478500e+01, -2.49345019e-01, 1.99353814e-01
2.80164719e-01, 3.54305744e-01, 3.49999988e-03, -8.66162338e+01, -8.88438880e-01, 3.78294855e-01
2.19507426e-01, 3.57373744e-01, 3.49999988e-03, 1.53703354e+02, 8.29167747e+00, 3.93402934e+00
2.71199197e-01, 3.31573874e-01, 3.49999988e-03, -9.88104019e+01, 1.56695843e+00, -2.55244076e-01
2.65724510e-01, 3.72013777e-01, 3.49999988e-03, -1.09586830e+02, 3.79041934e+00, -2.34516263e-01
2.29250818e-01, 3.35905313e-01, 3.49999988e-03, 7.93640594e+01, 8.76329708e+00, -9.30792713e+00
2.74949193e-01, 3.40164900e-01, 3.49999988e-03, -9.08225784e+01, -3.71181905e-01, -7.57447302e-01
2.41035432e-01, 3.73794675e-01, 3.49999988e-03, -9.96422501e+01, 1.51427832e+01, 6.85455894e+00
2.68660724e-01, 3.34149688e-01, 3.49999988e-03, -1.02532135e+02, 2.25996822e-01, -3.67538393e-01
2.71433324e-01, 3.55509847e-01, 3.49999988e-03, -8.81994629e+01, -1.78190216e-01, 4.10523564e-01
2.65049905e-01, 3.66360754e-01, 3.49999988e-03, -1.11417259e+02, 1.50659174e-01, 1.07579924e-01
2.32290149e-01, 3.62280309e-01, 3.49999988e-03, 7.52907639e+01, 3.70862031e+00, 4.90301895e+00
2.36904576e-01, 3.32802802e-01, 3.49999988e-03, -4.11595764e+01, 5.91123199e+00, -4.49437904e+00
2.38766909e-01, 3.31582099e-01, 3.49999988e-03, -7.38312607e+01, 6.16225243e+00, -3.87385774e+00
2.43490577e-01, 3.71544540e-01, 3.49999988e-03, -1.28317413e+02, 8.72726727e+00, 3.16766715e+00
2.70347357e-01, 3.42804104e-01, 3.49999988e-03, -9.04346008e+01, -1.69099376e-01, -3.94117147e-01
2.54969299e-01, 3.71057481e-01, 3.49999988e-03, -1.47291824e+02, 2.45402551e+00, -2.72347301e-01
2.59555727e-01, 3.23622167e-01, 3.49999988e-03, -1.19375229e+02, 1.02624502e+01, -3.84881169e-01
2.27747604e-01, 3.45203340e-01, 3.49999988e-03, 1.86147049e+02, 1.94305217e+00, -3.36210513e+00
2.69646943e-01, 3.65731299e-01, 3.49999988e-03, -1.00611557e+02, 3.20860863e-01, 4.22711045e-01
2.63427705e-01, 3.29155266e-01, 3.49999988e-03, -1.16242546e+02, 2.61899281e+00, 2.96602100e-01
2.81542689e-01, 3.61594617e-01, 3.49999988e-03, -8.78127899e+01, -7.25805685e-02, 5.53222895e-01
2.72948742e-01, 3.58362466e-01, 3.49999988e-03, -9.08917542e+01, -3.67367357e-01, 7.08836079e-01
2.02920020e-01, 3.33051503e-01, 3.49999988e-03, 9.74283295e+01, 1.37845764e+01, -2.71052814e+00
2.63123095e-01, 3.30503851e-01, 3.49999988e-03, -1.17754913e+02, 1.48222077e+00, 2.18958944e-01
2.71574557e-01, 3.47456813e-01, 3.49999988e-03, -8.55074921e+01, -9.40040946e-02, -1.83656707e-01
2.26574540e-01, 3.53124589e-01, 3.49999988e-03, 1.93579529e+02, 2.23641944e+00, 2.43041444e+00
2.73250550e-01, 3.59335810e-01, 3.49999988e-03, -9.15118790e+01, -3.65472674e-01, 7.42857993e-01
2.57501721e-01, 3.27497274e-01, 3.49999988e-03, -1.34104340e+02, 4.57015610e+00, 3.34734321e-01
2.65878975e-01, 3.26172829e-01, 3.49999988e-03, -1.07815048e+02, 5.90202570e+00, 1.98198840e-01
6.52559578e-01, 1.88107286e-02, 3.49999988e-03, -3.60255671e+00, 1.83732967e+01, 1.32851601e-02
2.77570635e-01, 3.56877506e-01, 3.49999988e-03, -8.81973572e+01, -6.05013847e-01, 6.12642527e-01
2.26602644e-01, 3.45838636e-01, 3.49999988e-03, 1.87743469e+02, 2.61033893e+00, -3.24380469e+00
2.68359929e-01, 3.65447044e-01, 3.49999988e-03, -1.02686180e+02, 1.14164837e-01, 3.77940118e-01
9.93400872e-01, 3.51041257e-01, 3.49999988e-03, 1.13578796e-01, 1.30159655e+01, -2.77879974e-03
2.79782891e-01, 4.05653566e-01, 3.49999988e-03, -5.66961365e+01, 2.19871197e+01, 2.09006286e+00
2.67969161e-01, 3.64793926e-01, 3.49999988e-03, -1.03082344e+02, -3.13998535e-02, 3.79095793e-01
2.67701030e-01, 3.36016715e-01, 3.49999988e-03, -1.03085472e+02, -1.39991656e-01, -3.79280388e-01
9.79667842e-01, 3.82926241e-02, 3.49999988e-03, -1.35130465e-01, 1.84096107e+01, 1.20606748e-02
9.80044246e-01, 2.88657136e-02, 3.49999988e-03, -1.41887873e-01, 1.82980003e+01, 7.32749701e-03
9.80105996e-01, 1.93297658e-02, 3.49999988e-03, -1.50728881e-01, 1.81811523e+01, 3.54220835e-03
9.79430377e-01, 4.75698002e-02, 3.49999988e-03, -1.29555851e-01, 1.85091705e+01, 1.72556825e-02
9.70107973e-01, 2.83260960e-02, 3.49999988e-03, -2.15854675e-01, 1.82967052e+01, 6.96833292e-03
9.79675412e-01, 6.61354721e-01, 3.49999988e-03, -1.40410930e-01, 1.84151840e+01, -1.26046827e-02
9.79695976e-01, 6.71169758e-01, 3.49999988e-03, -1.47928417e-01, 1.82997055e+01, -7.59378308e-03
9.79828656e-01, 6.80794299e-01, 3.49999988e-03, -1.55060872e-01, 1.81808548e+01, -3.63347493e-03
9.69520986e-01, 3.74412425e-02, 3.49999988e-03, -2.10679263e-01, 1.84032516e+01, 1.14050144e-02
9.70053971e-01, 1.91379376e-02, 3.49999988e-03, -2.26394206e-01, 1.81833858e+01, 3.38211609e-03
9.69542444e-01, 6.71457350e-01, 3.49999988e-03, -2.22262308e-01, 1.83000240e+01, -7.24694086e-03
9.69687283e-01, 6.81015015e-01, 3.49999988e-03, -2.31439322e-01, 1.81811180e+01, -3.39292130e-03
9.62146223e-01, 3.60422470e-02, 3.49999988e-03, -2.61952251e-01, 1.83914547e+01, 1.06427325e-02
9.79303718e-01, 5.70114367e-02, 3.49999988e-03, -1.19495519e-01, 1.85956345e+01, 2.28780359e-02
9.68766928e-01, 4.62039113e-02, 3.49999988e-03, -2.02541798e-01, 1.84993420e+01, 1.62610635e-02
9.79626656e-01, 6.51642382e-01, 3.49999988e-03, -1.32951126e-01, 1.85188980e+01, -1.82567015e-02
9.69450891e-01, 6.61911666e-01, 3.49999988e-03, -2.12579280e-01, 1.84154930e+01, -1.21907135e-02
9.59455192e-01, 6.81272745e-01, 3.49999988e-03, -3.09399426e-01, 1.81819611e+01, -3.27666476e-03
9.59891021e-01, 2.84680761e-02, 3.49999988e-03, -2.80861527e-01, 1.83062096e+01, 7.09276320e-03
9.60102677e-01, 1.99884363e-02, 3.49999988e-03, -3.00208658e-01, 1.81897202e+01, 3.42700258e-03
9.59320843e-01, 6.71774447e-01, 3.49999988e-03, -2.99002856e-01, 1.83012428e+01, -7.06436066e-03
9.59243536e-01, 6.62264407e-01, 3.49999988e-03, -2.87603885e-01, 1.84170017e+01, -1.19829960e-02
9.69372988e-01, 6.52305782e-01, 3.49999988e-03, -2.02681392e-01, 1.85192299e+01, -1.78048760e-02
9.79556441e-01, 6.41912758e-01, 3.49999988e-03, -1.25000626e-01, 1.86066971e+01, -2.40623914e-02
9.56684411e-01, 4.22493704e-02, 3.49999988e-03, -2.87198842e-01, 1.84598312e+01, 1.40000880e-02
9.68568563e-01, 5.49201518e-02, 3.49999988e-03, -1.86310038e-01, 1.85870934e+01, 2.19011847e-02
9.79318261e-01, 6.66874126e-02, 3.49999988e-03, -1.06931843e-01, 1.86682625e+01, 2.85633299e-02
9.51963365e-01, 3.03078238e-02, 3.49999988e-03, -3.38104576e-01, 1.83274593e+01, 7.80638028e-03
9.49288249e-01, 6.81374729e-01, 3.49999988e-03, -3.86200845e-01, 1.81836529e+01, -3.21580609e-03
9.50750351e-01, 1.98083855e-02, 3.49999988e-03, -3.67897540e-01, 1.81981144e+01, 3.58050712e-03
9.49140906e-01, 6.71937406e-01, 3.49999988e-03, -3.74626845e-01, 1.83037834e+01, -6.98439451e-03
9.79471028e-01, 7.65833184e-02, 3.49999988e-03, -9.43099856e-02, 1.87265244e+01, 3.39449793e-02
9.68997061e-01, 6.51526973e-02, 3.49999988e-03, -1.72469035e-01, 1.86643562e+01, 2.78124139e-02
9.58311021e-01, 5.34836315e-02, 3.49999988e-03, -2.65351743e-01, 1.85794373e+01, 2.11334825e-02
9.46426690e-01, 4.22047637e-02, 3.49999988e-03, -3.69337559e-01, 1.84718170e+01, 1.45207606e-02
9.79548573e-01, 6.32070661e-01, 3.49999988e-03, -1.16145410e-01, 1.86777115e+01, -2.96571255e-02
9.69346225e-01, 6.42614186e-01, 3.49999988e-03, -1.92029923e-01, 1.86073933e+01, -2.36166418e-02
9.49060798e-01, 6.62465096e-01, 3.49999988e-03, -3.61330628e-01, 1.84202690e+01, -1.19393663e-02
9.59152997e-01, 6.52756631e-01, 3.49999988e-03, -2.75655061e-01, 1.85210571e+01, -1.76033042e-02
9.43709493e-01, 3.12648304e-02, 3.49999988e-03, -4.04179454e-01, 1.83430862e+01, 8.47954303e-03
9.41494942e-01, 2.04109102e-02, 3.49999988e-03, -4.37431663e-01, 1.82064743e+01, 3.78985284e-03
9.39017296e-01, 6.72019482e-01, 3.49999988e-03, -4.50546145e-01, 1.83073883e+01, -7.01160543e-03
9.49027717e-01, 6.52936459e-01, 3.49999988e-03, -3.47166300e-01, 1.85248642e+01, -1.76185593e-02
9.59168434e-01, 6.43088996e-01, 3.49999988e-03, -2.62243420e-01, 1.86095867e+01, -2.34495774e-02
9.69330490e-01, 6.32833660e-01, 3.49999988e-03, -1.80150241e-01, 1.86789188e+01, -2.92646587e-02
9.79505002e-01, 6.22209370e-01, 3.49999988e-03, -1.06665388e-01, 1.87335835e+01, -3.48281935e-02
9.36554372e-01, 4.21614163e-02, 3.49999988e-03, -4.39785659e-01, 1.84775753e+01, 1.47335548e-02
9.48104441e-01, 5.29261194e-02, 3.49999988e-03, -3.40326279e-01, 1.85796661e+01, 2.09884234e-02
9.58918571e-01, 6.39962479e-02, 3.49999988e-03, -2.44030446e-01, 1.86623535e+01, 2.73391008e-02
9.69243288e-01, 7.52426088e-02, 3.49999988e-03, -1.56855181e-01, 1.87252083e+01, 3.33672278e-02
9.79554713e-01, 8.65125135e-02, 3.49999988e-03, -8.44971016e-02, 1.87729454e+01, 3.88610139e-02
9.34391737e-01, 3.13215330e-02, 3.49999988e-03, -4.74428982e-01, 1.83490810e+01, 8.73904116e-03
9.29194391e-01, 6.81394935e-01, 3.49999988e-03, -5.39512873e-01, 1.81894627e+01, -3.27314530e-03
9.31830168e-01, 2.03886759e-02, 3.49999988e-03, -5.10270298e-01, 1.82122231e+01, 3.94304376e-03
9.79607403e-01, 9.65017304e-02, 3.49999988e-03, -8.02685171e-02, 1.88125763e+01, 4.34254333e-02
9.69363689e-01, 8.52265358e-02, 3.49999988e-03, -1.43940091e-01, 1.87727127e+01, 3.84197608e-02
9.59071457e-01, 7.42800385e-02, 3.49999988e-03, -2.24343479e-01, 1.87254639e+01, 3.31075303e-02
9.48707819e-01, 6.34443387e-02, 3.49999988e-03, -3.13511133e-01, 1.86643505e+01, 2.73296610e-02
9.38026667e-01, 5.28838113e-02, 3.49999988e-03, -4.10161167e-01, 1.85853920e+01, 2.13201698e-02
9.27119195e-01, 4.23548557e-02, 3.49999988e-03, -5.11484027e-01, 1.84859085e+01, 1.51252057e-02
9.79489326e-01, 6.12315953e-01, 3.49999988e-03, -9.93414521e-02, 1.87785225e+01, -3.95615920e-02
9.69332874e-01, 6.22934222e-01, 3.49999988e-03, -1.67493850e-01, 1.87352028e+01, -3.45260985e-02
9.59172010e-01, 6.33319795e-01, 3.49999988e-03, -2.47102097e-01, 1.86814003e+01, -2.91582718e-02
9.49040532e-01, 6.43339336e-01, 3.49999988e-03, -3.31533641e-01, 1.86135941e+01, -2.35254373e-02
9.38928545e-01, 6.53057933e-01, 3.49999988e-03, -4.19799626e-01, 1.85297680e+01, -1.77927129e-02
9.24995899e-01, 3.08534652e-02, 3.49999988e-03, -5.47362447e-01, 1.83557777e+01, 9.02146846e-03
9.18866932e-01, 6.72048986e-01, 3.49999988e-03, -6.02823257e-01, 1.83170738e+01, -7.30526308e-03
9.19147909e-01, 6.81368291e-01, 3.49999988e-03, -6.16504669e-01, 1.81930809e+01, -3.36295739e-03
9.21615660e-01, 2.05725003e-02, 3.49999988e-03, -5.86436868e-01, 1.82174339e+01, 4.11055051e-03
9.18810189e-01, 6.62621379e-01, 3.49999988e-03, -5.85810125e-01, 1.84360619e+01, -1.25325778e-02
9.28857803e-01, 6.53159618e-01, 3.49999988e-03, -4.92704958e-01, 1.85354290e+01, -1.80919580e-02
9.38975930e-01, 6.43429160e-01, 3.49999988e-03, -4.01694179e-01, 1.86186447e+01, -2.37832516e-02
9.49066520e-01, 6.33589268e-01, 3.49999988e-03, -3.13731641e-01, 1.86853371e+01, -2.92968191e-02
9.59170580e-01, 6.23454928e-01, 3.49999988e-03, -2.31107950e-01, 1.87378826e+01, -3.45038846e-02
9.69309509e-01, 6.13002777e-01, 3.49999988e-03, -1.57101572e-01, 1.87803364e+01, -3.93731520e-02
9.79468405e-01, 6.02339268e-01, 3.49999988e-03, -9.59452540e-02, 1.88175716e+01, -4.39997278e-02
9.18151975e-01, 4.31703776e-02, 3.49999988e-03, -5.80049217e-01, 1.84998341e+01, 1.59761216e-02
9.28356647e-01, 5.31347021e-02, 3.49999988e-03, -4.79491740e-01, 1.85936813e+01, 2.18840949e-02
9.38798368e-01, 6.34118244e-02, 3.49999988e-03, -3.82300228e-01, 1.86695499e+01, 2.77369712e-02
9.49061692e-01, 7.37946033e-02, 3.49999988e-03, -2.90263027e-01, 1.87282677e+01, 3.32240760e-02
9.59225893e-01, 8.44161361e-02, 3.49999988e-03, -2.07734242e-01, 1.87739735e+01, 3.83077860e-02
9.69433129e-01, 9.52311829e-02, 3.49999988e-03, -1.36164695e-01, 1.88127003e+01, 4.31055091e-02
9.79610145e-01, 1.06474876e-01, 3.49999988e-03, -7.83614814e-02, 1.88490257e+01, 4.77908961e-02
9.08905566e-01, 6.71994269e-01, 3.49999988e-03, -6.80246830e-01, 1.83224545e+01, -7.52713531e-03
9.79631066e-01, 1.16498344e-01, 3.49999988e-03, -7.62436166e-02, 1.88835468e+01, 5.20075783e-02
9.69448566e-01, 1.05227180e-01, 3.49999988e-03, -1.31200373e-01, 1.88492680e+01, 4.75800931e-02
9.59270835e-01, 9.44187641e-02, 3.49999988e-03, -1.96530655e-01, 1.88142357e+01, 4.31045368e-02
9.49087381e-01, 8.39701444e-02, 3.49999988e-03, -2.70609319e-01, 1.87770786e+01, 3.85338068e-02
9.38982964e-01, 7.37428516e-02, 3.49999988e-03, -3.56771022e-01, 1.87330437e+01, 3.36692184e-02
9.28889751e-01, 6.35364875e-02, 3.49999988e-03, -4.50257868e-01, 1.86764622e+01, 2.83737965e-02
9.18633163e-01, 5.35488836e-02, 3.49999988e-03, -5.47433734e-01, 1.86036186e+01, 2.27007419e-02
9.08196568e-01, 3.43488976e-02, 3.49999988e-03, -6.71892703e-01, 1.84055862e+01, 1.10669164e-02
9.08985555e-01, 4.38899063e-02, 3.49999988e-03, -6.41673207e-01, 1.85162067e+01, 1.71489976e-02
9.79485273e-01, 5.92322707e-01, 3.49999988e-03, -9.40498710e-02, 1.88537674e+01, -4.82606813e-02
9.69319046e-01, 6.02997839e-01, 3.49999988e-03, -1.50696605e-01, 1.88193989e+01, -4.39295992e-02
9.59165215e-01, 6.13503933e-01, 3.49999988e-03, -2.17501387e-01, 1.87830925e+01, -3.94451842e-02
9.49057043e-01, 6.23728454e-01, 3.49999988e-03, -2.94866145e-01, 1.87416973e+01, -3.47193703e-02
9.38992679e-01, 6.33724511e-01, 3.49999988e-03, -3.81333619e-01, 1.86902561e+01, -2.96347067e-02
9.28942442e-01, 6.43562794e-01, 3.49999988e-03, -4.72549111e-01, 1.86243095e+01, -2.41798256e-02
9.18846667e-01, 6.53145313e-01, 3.49999988e-03, -5.66414952e-01, 1.85417385e+01, -1.85069591e-02
9.08748150e-01, 6.62635505e-01, 3.49999988e-03, -6.62333131e-01, 1.84423733e+01, -1.28916977e-02
9.05212462e-01, 2.75829285e-02, 3.49999988e-03, -7.00088143e-01, 1.83177853e+01, 6.98251277e-03
9.10349190e-01, 2.06308309e-02, 3.49999988e-03, -6.76251650e-01, 1.82337914e+01, 4.48710797e-03
8.99121881e-01, 6.81358397e-01, 3.49999988e-03, -7.74557233e-01, 1.82002354e+01, -3.57247191e-03
8.98864210e-01, 6.72012150e-01, 3.49999988e-03, -7.59292841e-01, 1.83276978e+01, -7.77349342e-03
8.89044464e-01, 6.81407213e-01, 3.49999988e-03, -8.56824040e-01, 1.82036190e+01, -3.68865160e-03
8.98790598e-01, 6.62599087e-01, 3.49999988e-03, -7.40199924e-01, 1.84487419e+01, -1.33021250e-02
9.08823729e-01, 6.53140128e-01, 3.49999988e-03, -6.41597927e-01, 1.85483952e+01, -1.90082639e-02
9.18919146e-01, 6.43547654e-01, 3.49999988e-03, -5.44529080e-01, 1.86305008e+01, -2.47006677e-02
9.28977966e-01, 6.33722842e-01, 3.49999988e-03, -4.49600548e-01, 1.86957932e+01, -3.01309861e-02
9.38990712e-01, 6.23875737e-01, 3.49999988e-03, -3.59895974e-01, 1.87463608e+01, -3.51386219e-02
9.49061811e-01, 6.13771737e-01, 3.49999988e-03, -2.78505206e-01, 1.87867985e+01, -3.97487655e-02
9.59161162e-01, 6.03527009e-01, 3.49999988e-03, -2.08221316e-01, 1.88221169e+01, -4.40945551e-02
9.69297409e-01, 5.93015194e-01, 3.49999988e-03, -1.46178886e-01, 1.88555660e+01, -4.83000241e-02
9.79467988e-01, 5.82340658e-01, 3.49999988e-03, -9.15721059e-02, 1.88880329e+01, -5.23778722e-02
8.97548139e-01, 2.67060753e-02, 3.49999988e-03, -7.53169715e-01, 1.83120098e+01, 6.89480733e-03
8.97855520e-01, 3.56802680e-02, 3.49999988e-03, -7.33613253e-01, 1.84257927e+01, 1.21098757e-02
8.98756564e-01, 4.47807834e-02, 3.49999988e-03, -7.14155495e-01, 1.85308990e+01, 1.81749091e-02
9.08874452e-01, 5.39325029e-02, 3.49999988e-03, -6.15821421e-01, 1.86136398e+01, 2.36402880e-02
9.18966770e-01, 6.37533590e-02, 3.49999988e-03, -5.18815815e-01, 1.86839180e+01, 2.91677136e-02
9.29011464e-01, 7.37687871e-02, 3.49999988e-03, -4.22922015e-01, 1.87387943e+01, 3.43268849e-02
9.38992023e-01, 8.38781744e-02, 3.49999988e-03, -3.34804088e-01, 1.87814865e+01, 3.90423872e-02
9.49134946e-01, 9.40308869e-02, 3.49999988e-03, -2.56590962e-01, 1.88173561e+01, 4.34244499e-02
9.59294856e-01, 1.04444772e-01, 3.49999988e-03, -1.88726783e-01, 1.88508434e+01, 4.76741269e-02
9.69460189e-01, 1.15237489e-01, 3.49999988e-03, -1.26571506e-01, 1.88838577e+01, 5.18959388e-02
9.79616463e-01, 1.26479357e-01, 3.49999988e-03, -7.39974454e-02, 1.89164658e+01, 5.61027825e-02
8.88825953e-01, 6.72031522e-01, 3.49999988e-03, -8.40630531e-01, 1.83328915e+01, -8.04493949e-03
8.88002813e-01, 2.64548827e-02, 3.49999988e-03, -8.37570071e-01, 1.83137684e+01, 7.14039104e-03
8.88917506e-01, 1.76812243e-02, 3.49999988e-03, -8.50886822e-01, 1.81910057e+01, 3.13567044e-03
9.79632914e-01, 1.36504367e-01, 3.49999988e-03, -7.14943483e-02, 1.89480572e+01, 6.00880235e-02
9.69456077e-01, 1.25235915e-01, 3.49999988e-03, -1.21818163e-01, 1.89168224e+01, 5.60727715e-02
9.59292054e-01, 1.14433907e-01, 3.49999988e-03, -1.81518197e-01, 1.88854389e+01, 5.20758480e-02
9.38992143e-01, 9.38778222e-02, 3.49999988e-03, -3.18375528e-01, 1.88215332e+01, 4.40051518e-02
9.28991914e-01, 8.38785246e-02, 3.49999988e-03, -3.98922473e-01, 1.87865696e+01, 3.97455730e-02
9.18991327e-01, 7.38799721e-02, 3.49999988e-03, -4.90283608e-01, 1.87448120e+01, 3.51140685e-02
9.08989787e-01, 6.38828799e-02, 3.49999988e-03, -5.88728547e-01, 1.86912918e+01, 3.00229192e-02
8.98990214e-01, 5.42191006e-02, 3.49999988e-03, -6.89263463e-01, 1.86233635e+01, 2.45513059e-02
8.88236880e-01, 3.58326510e-02, 3.49999988e-03, -8.16282511e-01, 1.84344311e+01, 1.26439417e-02
8.88634861e-01, 4.51814756e-02, 3.49999988e-03, -7.92140305e-01, 1.85421734e+01, 1.89511552e-02
9.79487062e-01, 5.72325230e-01, 3.49999988e-03, -8.85132998e-02, 1.89207191e+01, -5.63827381e-02
9.69311416e-01, 5.83004534e-01, 3.49999988e-03, -1.41457528e-01, 1.88898277e+01, -5.25173284e-02
9.49060619e-01, 6.03779256e-01, 3.49999988e-03, -2.66666532e-01, 1.88257179e+01, -4.44885939e-02
9.38991249e-01, 6.13876224e-01, 3.49999988e-03, -3.40990335e-01, 1.87912388e+01, -4.02558297e-02
9.28990126e-01, 6.23875201e-01, 3.49999988e-03, -4.25611675e-01, 1.87515869e+01, -3.57262790e-02
9.18981671e-01, 6.33755505e-01, 3.49999988e-03, -5.19367516e-01, 1.87016506e+01, -3.07501648e-02
9.08920407e-01, 6.43529952e-01, 3.49999988e-03, -6.17766023e-01, 1.86369915e+01, -2.53215767e-02
8.98812890e-01, 6.53144777e-01, 3.49999988e-03, -7.18126059e-01, 1.85552082e+01, -1.95767712e-02
8.88766289e-01, 6.62610590e-01, 3.49999988e-03, -8.20233166e-01, 1.84551392e+01, -1.37596549e-02
8.78801048e-01, 6.72053039e-01, 3.49999988e-03, -9.23922062e-01, 1.83381500e+01, -8.34622514e-03
8.79007757e-01, 6.81416929e-01, 3.49999988e-03, -9.41143930e-01, 1.82071590e+01, -3.82723846e-03
8.78455520e-01, 2.67320164e-02, 3.49999988e-03, -9.19245601e-01, 1.83201332e+01, 7.48331286e-03
8.78847361e-01, 1.76857579e-02, 3.49999988e-03, -9.35068250e-01, 1.81943245e+01, 3.31202429e-03
8.78752649e-01, 6.62647069e-01, 3.49999988e-03, -9.02302742e-01, 1.84614220e+01, -1.42516410e-02
8.88814509e-01, 6.53146029e-01, 3.49999988e-03, -7.96720445e-01, 1.85620518e+01, -2.02079900e-02
8.98923695e-01, 6.43539190e-01, 3.49999988e-03, -6.92582846e-01, 1.86436939e+01, -2.60294769e-02
9.08971071e-01, 6.33766890e-01, 3.49999988e-03, -5.90589464e-01, 1.87076836e+01, -3.14713418e-02
9.18989360e-01, 6.23874545e-01, 3.49999988e-03, -4.92864907e-01, 1.87570400e+01, -3.64380181e-02
9.28990901e-01, 6.13875926e-01, 3.49999988e-03, -4.04403120e-01, 1.87961349e+01, -4.09285501e-02
9.38991606e-01, 6.03876591e-01, 3.49999988e-03, -3.26848149e-01, 1.88299999e+01, -4.50851545e-02
9.49071467e-01, 5.93771756e-01, 3.49999988e-03, -2.57266432e-01, 1.88617096e+01, -4.90357280e-02
